listing_id,address,city,state,zip_code,latitude,longitude,property_type,beds,baths,sqft,year_built,list_price_usd,list_status,listed_at
LIST-004173,2854 Market Way,Los Angeles,CA,96508,34.079166,-118.25119,single-family,5,5,800,1933,215000,expired,2025-05-03
LIST-004174,9187 Autumn Blvd,Los Angeles,CA,28018,33.947037,-118.171847,single-family,4,3,2745,1923,1035000,active,2024-05-24
LIST-004175,2031 Lake Blvd,San Francisco,CA,93301,37.899637,-122.352469,single-family,2,2,1776,1909,830000,sold,2025-01-07
LIST-004176,3562 Sunrise Ct,San Francisco,CA,19825,37.905885,-122.603489,single-family,2,1,1881,1903,825000,withdrawn,2025-12-31
LIST-004177,1574 Pine Dr,Seattle,WA,47980,47.521469,-122.522833,condo,0,1,1198,1943,435000,active,2025-03-23
LIST-004178,8466 Lincoln Dr,San Francisco,CA,45837,37.965501,-122.385859,condo,0,1,1106,1992,570000,sold,2024-05-16
LIST-004179,4278 Pine Ln,Los Angeles,CA,20518,34.07852,-118.163243,single-family,4,3,3101,1945,935000,active,2025-11-02
LIST-004180,2868 Sunrise Dr,New York,NY,38723,40.875106,-73.842085,single-family,6,6,2919,2011,1810000,pending,2025-10-23
LIST-004181,6656 Madison Ln,Denver,CO,45176,39.708146,-105.257225,multi-family,7,5,2415,1991,865000,expired,2025-08-18
LIST-004182,4009 Washington Ln,Seattle,WA,84081,47.738277,-122.59448,townhouse,4,3,1582,1962,580000,sold,2025-01-12
LIST-004183,9776 Mission St,New York,NY,75826,40.914917,-74.040387,condo,2,2,1535,1970,655000,sold,2026-02-05
LIST-004184,528 Mission Blvd,Austin,TX,53235,30.267386,-97.850187,single-family,5,5,2127,2012,800000,pending,2025-02-24
LIST-004185,8852 Cedar Dr,Denver,CO,81674,39.762158,-104.975073,single-family,3,2,1402,1908,235000,active,2026-03-31
LIST-004186,2207 Lake Ct,Seattle,WA,40186,47.646735,-122.281844,single-family,2,1,2551,1935,895000,active,2025-01-01
LIST-004187,8617 Mission Blvd,Seattle,WA,27282,47.637671,-122.420395,condo,2,3,1127,1934,335000,sold,2026-01-01
LIST-004188,8547 Mission Pl,San Francisco,CA,77159,37.886673,-122.331507,condo,1,1,1074,2010,505000,active,2025-06-19
LIST-004189,3121 Pine Ln,Chicago,IL,85950,41.906618,-87.790532,single-family,5,4,2290,1947,465000,expired,2026-01-03
LIST-004190,9963 Summer St,Chicago,IL,19455,41.747378,-87.670544,single-family,2,1,2424,1925,405000,sold,2026-04-19
LIST-004191,9521 Hill Dr,Los Angeles,CA,51733,33.842055,-118.163585,single-family,2,2,2318,2003,875000,sold,2025-09-25
LIST-004192,7081 Sunrise Blvd,Los Angeles,CA,74864,34.177256,-118.111783,multi-family,4,2,2561,1937,920000,active,2024-05-16
LIST-004193,536 Park Way,Los Angeles,CA,16156,33.942927,-118.371988,townhouse,4,4,2534,1918,660000,withdrawn,2025-12-05
LIST-004194,6669 Sunrise Dr,New York,NY,63253,40.602706,-74.167784,condo,0,1,1579,1947,590000,sold,2025-04-29
LIST-004195,3439 Jefferson St,San Francisco,CA,74943,37.756608,-122.246864,single-family,2,1,2180,1981,1190000,expired,2026-01-08
LIST-004196,2980 Sunrise Dr,Los Angeles,CA,92658,34.095119,-118.166592,single-family,5,5,1735,1977,660000,sold,2025-06-10
LIST-004197,6616 Madison Way,Los Angeles,CA,95766,34.163136,-118.387784,condo,2,3,625,1937,195000,sold,2025-09-02
LIST-004198,527 Ridge Ln,New York,NY,40073,40.540363,-74.190483,townhouse,2,2,1528,1979,595000,sold,2025-11-27
LIST-004199,5076 Market Ln,San Francisco,CA,43843,37.703886,-122.243992,single-family,6,5,1051,1995,470000,pending,2024-09-08
LIST-004200,9614 Maple Ln,New York,NY,38934,40.776442,-74.044393,single-family,5,4,2708,2007,1170000,active,2024-06-18
LIST-004201,8781 Winter Way,New York,NY,75616,40.691879,-73.728204,single-family,3,3,1010,1950,340000,sold,2025-12-10
LIST-004202,4523 Birch St,Seattle,WA,67532,47.609802,-122.653318,condo,0,1,1374,1906,390000,sold,2024-05-10
LIST-004203,5172 Madison Ct,Seattle,WA,68326,47.712212,-122.370813,condo,3,3,1278,1976,460000,expired,2025-03-01
LIST-004204,6381 Lake Ave,New York,NY,18835,40.682337,-73.926808,single-family,6,5,2564,2000,1370000,sold,2025-07-21
LIST-004205,6874 Sunrise St,Seattle,WA,73323,47.694375,-122.527763,single-family,2,2,1207,2022,610000,active,2024-07-12
LIST-004206,5170 Ridge Pl,Austin,TX,80946,30.27619,-97.572356,condo,3,4,1272,1903,315000,sold,2024-11-15
LIST-004207,6104 Mission Ct,San Francisco,CA,60322,37.721793,-122.5345,condo,3,4,977,1902,455000,pending,2024-11-04
LIST-004208,2718 Valley St,Chicago,IL,75488,41.883015,-87.38262,condo,1,2,1056,1971,290000,active,2025-06-23
LIST-004209,1510 Madison Dr,Los Angeles,CA,18920,34.175505,-118.14614,townhouse,2,1,2563,1989,860000,pending,2025-05-30
LIST-004210,9208 Sunrise Way,Austin,TX,20073,30.10247,-97.794587,single-family,5,4,1843,1999,445000,pending,2025-10-03
LIST-004211,8621 Washington Ave,New York,NY,60750,40.799832,-74.27365,single-family,3,2,1872,1908,615000,sold,2025-09-25
LIST-004212,3398 Maple St,San Francisco,CA,37830,37.797256,-122.485321,single-family,3,3,1802,2001,1140000,sold,2024-11-03
LIST-004213,4872 Mission Ave,Austin,TX,70505,30.271407,-97.691887,single-family,6,5,858,1945,250000,active,2025-11-28
LIST-004214,6322 Ridge Ln,San Francisco,CA,10815,37.713203,-122.214864,single-family,5,5,1173,2023,835000,sold,2024-11-28
LIST-004215,4198 Autumn Blvd,Austin,TX,48057,30.275506,-97.628845,single-family,6,5,2035,1991,695000,sold,2025-01-07
LIST-004216,7074 Cedar Dr,San Francisco,CA,51326,37.86295,-122.543042,single-family,2,2,1535,1996,850000,active,2025-01-28
LIST-004217,3395 Spring Ct,Los Angeles,CA,41998,33.995745,-118.340554,single-family,5,5,2396,1929,655000,active,2025-09-22
LIST-004218,1930 Pine Ave,Seattle,WA,29901,47.782341,-122.239674,single-family,2,2,1309,1994,610000,sold,2024-09-14
LIST-004219,9917 Pine Ct,Denver,CO,18286,39.704178,-105.012576,single-family,2,1,1741,1928,355000,sold,2026-01-30
LIST-004220,1963 Ridge Dr,Miami,FL,93340,25.794136,-80.187737,condo,1,1,994,1952,325000,sold,2025-05-29
LIST-004221,7414 Sunrise Ct,Los Angeles,CA,81139,34.179144,-118.246644,condo,3,4,500,1947,180000,sold,2025-02-06
LIST-004222,9428 Madison Ct,Denver,CO,95994,39.596388,-105.059124,condo,1,2,936,1953,215000,active,2024-10-03
LIST-004223,2384 Autumn Blvd,Los Angeles,CA,58842,34.009239,-118.376027,townhouse,4,4,1524,2012,575000,active,2025-05-12
LIST-004224,3126 Mission Ave,New York,NY,37150,40.54299,-74.085739,condo,0,1,787,1949,345000,sold,2026-02-20
LIST-004225,5324 Hill Ct,Los Angeles,CA,54614,33.941428,-118.075922,single-family,5,5,1948,2006,775000,sold,2026-03-21
LIST-004226,1162 Pine Pl,Seattle,WA,17629,47.71828,-122.584131,condo,1,1,1616,1924,430000,pending,2025-04-11
LIST-004227,9948 Autumn Way,Los Angeles,CA,17687,33.880919,-118.380686,single-family,2,1,1883,1947,685000,active,2025-07-29
LIST-004228,9665 Forest St,Seattle,WA,93946,47.654293,-122.312222,single-family,4,4,2691,2020,990000,sold,2026-02-01
LIST-004229,4724 Jefferson Ct,Los Angeles,CA,45563,33.984487,-118.10499,single-family,3,2,2986,1936,895000,active,2025-11-22
LIST-004230,7114 Washington St,Austin,TX,95378,30.312043,-97.700506,single-family,5,4,2228,1956,535000,expired,2025-04-01
LIST-004231,7179 Autumn Ln,Chicago,IL,71393,41.690307,-87.770416,single-family,3,3,2202,1978,595000,sold,2025-04-27
LIST-004232,3394 Walnut Ln,Los Angeles,CA,98096,34.174932,-118.237658,condo,3,4,1376,1943,450000,active,2025-10-22
LIST-004233,8309 Lake Dr,New York,NY,39369,40.70762,-74.302938,multi-family,7,5,4008,1989,1815000,withdrawn,2025-10-23
LIST-004234,2782 Walnut Ave,Austin,TX,29945,30.2868,-97.713742,townhouse,4,4,2153,1915,425000,sold,2025-01-04
LIST-004235,2212 Maple Ave,San Francisco,CA,58729,37.822702,-122.650477,townhouse,4,3,1227,1970,585000,active,2024-05-25
LIST-004236,4643 Lincoln Pl,San Francisco,CA,76759,37.87794,-122.550042,single-family,3,2,2236,1929,1130000,active,2025-12-28
LIST-004237,9675 Ridge Blvd,Miami,FL,35370,25.75595,-80.026072,single-family,2,2,1257,2022,580000,sold,2024-07-20
LIST-004238,1720 Jefferson Ct,Austin,TX,58644,30.374503,-97.592533,single-family,3,2,2298,1926,585000,active,2024-10-28
LIST-004239,7469 Washington Dr,Chicago,IL,34255,41.797528,-87.389501,single-family,3,2,1952,1939,480000,expired,2025-04-13
LIST-004240,1770 Park Way,San Francisco,CA,23517,37.853396,-122.633879,single-family,5,5,2750,1916,1045000,sold,2025-06-03
LIST-004241,8865 Jefferson Ct,Los Angeles,CA,54069,34.160326,-118.038972,single-family,3,2,1209,1902,320000,active,2026-02-06
LIST-004242,5568 Ridge Ln,San Francisco,CA,69212,37.823124,-122.251078,single-family,6,6,2376,1951,1040000,sold,2025-04-21
LIST-004243,6406 Market Pl,San Francisco,CA,63213,37.791424,-122.390646,condo,3,3,831,1952,455000,active,2025-07-18
LIST-004244,9796 Oak Pl,Chicago,IL,74737,41.691241,-87.74067,single-family,6,6,2032,1949,480000,active,2025-12-26
LIST-004245,1781 Winter Dr,Austin,TX,19218,30.473194,-97.825252,condo,0,1,1425,1930,390000,sold,2025-06-09
LIST-004246,6485 Sunrise Ln,Seattle,WA,59609,47.687454,-122.327963,condo,0,1,878,2001,385000,sold,2025-11-01
LIST-004247,8568 Madison Ln,New York,NY,60063,40.528942,-73.854552,townhouse,4,4,2053,1994,965000,pending,2025-09-16
LIST-004248,9353 Summer Blvd,Denver,CO,26725,39.82649,-105.176829,single-family,4,3,2780,1933,665000,active,2024-05-23
LIST-004249,4039 Summer Pl,Los Angeles,CA,17882,34.088808,-118.004918,single-family,2,1,2871,1936,850000,sold,2025-06-04
LIST-004250,6879 Park Pl,New York,NY,62826,40.69938,-73.881853,single-family,6,5,1219,2005,505000,sold,2025-07-19
LIST-004251,8914 Mission St,Los Angeles,CA,51636,33.95553,-118.050929,condo,2,2,1643,1901,480000,active,2026-02-24
LIST-004252,3135 Sunset St,Los Angeles,CA,21020,34.06655,-118.254014,single-family,5,5,2988,1929,850000,withdrawn,2025-10-18
LIST-004253,9623 Walnut Blvd,San Francisco,CA,15152,37.939668,-122.405923,condo,2,2,1431,1971,925000,pending,2025-02-09
LIST-004254,657 Mission Ct,Miami,FL,87656,25.971103,-80.181034,condo,1,1,1546,2002,670000,active,2026-01-01
LIST-004255,6147 Cedar Ave,Miami,FL,45931,25.759828,-80.189614,condo,3,4,1240,1932,270000,sold,2025-02-21
LIST-004256,2599 Summer Ave,Denver,CO,35519,39.716805,-104.868908,single-family,3,2,2367,1907,410000,active,2024-09-16
LIST-004257,2829 Birch Ave,Los Angeles,CA,40599,33.981103,-118.431645,townhouse,4,3,2382,2014,895000,expired,2025-05-20
LIST-004258,2335 Pine St,Austin,TX,86117,30.338424,-97.958384,single-family,2,2,1590,1988,505000,sold,2026-02-17
LIST-004259,5001 Spring Ave,Los Angeles,CA,25807,33.953954,-118.389872,multi-family,5,3,1813,2019,895000,active,2025-01-07
LIST-004260,1690 Cedar Way,Chicago,IL,95913,42.037827,-87.70872,condo,0,1,965,1930,155000,active,2026-01-24
LIST-004261,9182 Madison Blvd,Los Angeles,CA,98377,34.027283,-118.50291,condo,3,3,1319,2020,730000,withdrawn,2024-12-21
LIST-004262,3130 Forest Way,Miami,FL,33125,25.688236,-80.328784,single-family,3,3,2335,1980,620000,sold,2025-09-03
LIST-004263,6760 Spring Pl,San Francisco,CA,51340,37.602383,-122.510793,single-family,5,5,1501,1989,705000,sold,2025-09-08
LIST-004264,320 Cedar Dr,Chicago,IL,50725,41.883274,-87.72257,single-family,2,2,2711,1959,720000,expired,2025-08-22
LIST-004265,277 River Ct,San Francisco,CA,70053,37.562918,-122.333266,single-family,3,3,1885,1998,1170000,sold,2024-06-03
LIST-004266,2319 Jefferson Way,New York,NY,27887,40.869505,-74.053428,townhouse,2,2,1506,2020,1000000,active,2025-10-05
LIST-004267,2139 Elm Way,Los Angeles,CA,66596,34.125671,-118.134392,condo,3,3,1180,1932,365000,active,2025-01-03
LIST-004268,9009 Pine Ln,Miami,FL,34357,25.848147,-80.107149,condo,3,4,745,1942,255000,sold,2025-06-27
LIST-004269,5148 Hill Dr,New York,NY,83845,40.59181,-73.759648,condo,2,2,969,1961,365000,active,2025-03-07
LIST-004270,3241 Walnut Ave,Los Angeles,CA,76201,34.086955,-117.975345,single-family,3,3,2165,1978,930000,sold,2025-04-18
LIST-004271,4240 Ridge St,San Francisco,CA,11278,37.93513,-122.548744,townhouse,4,3,1654,1946,765000,pending,2025-06-11
LIST-004272,579 Ridge Ln,Los Angeles,CA,89391,33.865385,-118.149664,condo,2,3,1017,2004,440000,active,2024-11-06
LIST-004273,8632 Walnut Ave,Austin,TX,21385,30.120058,-97.939939,single-family,6,6,2103,1947,460000,pending,2025-08-12
LIST-004274,3886 Birch Way,Miami,FL,34083,25.916525,-80.336252,condo,2,2,1043,1974,315000,active,2024-08-11
LIST-004275,4993 Sunset Ct,Austin,TX,54706,30.479261,-97.758871,single-family,5,4,2097,1935,515000,pending,2025-09-15
LIST-004276,5707 Cedar Blvd,Austin,TX,83884,30.213744,-97.715979,single-family,3,3,2049,1901,505000,expired,2025-11-11
LIST-004277,6989 Hill St,San Francisco,CA,58344,37.564763,-122.425994,condo,2,3,1104,1910,445000,sold,2025-02-11
LIST-004278,5992 Winter Way,San Francisco,CA,48708,37.854462,-122.63171,condo,1,2,1241,2009,885000,active,2025-03-04
LIST-004279,6286 Autumn Blvd,Austin,TX,99056,30.366298,-97.902439,single-family,5,4,2647,2022,1020000,sold,2024-09-29
LIST-004280,5178 Sunset Ct,Los Angeles,CA,64548,33.902617,-118.193965,condo,3,4,1095,2004,570000,withdrawn,2025-02-07
LIST-004281,3704 Washington Blvd,Los Angeles,CA,84815,34.057894,-118.07246,single-family,6,5,2323,1907,680000,sold,2025-04-22
LIST-004282,6818 Elm Dr,Los Angeles,CA,51360,33.908755,-118.128688,single-family,4,3,2296,1925,730000,withdrawn,2025-05-26
LIST-004283,7706 Jefferson Ct,New York,NY,25174,40.675398,-73.781488,single-family,4,4,1681,1989,745000,sold,2024-06-13
LIST-004284,5949 Valley St,Seattle,WA,23083,47.796254,-122.249973,single-family,4,4,2100,1926,595000,sold,2025-10-19
LIST-004285,430 Walnut Ct,Chicago,IL,61280,41.737302,-87.64319,single-family,4,3,989,1985,305000,sold,2026-04-01
LIST-004286,2332 Pine Pl,New York,NY,91482,40.762238,-73.8892,single-family,6,5,3191,1951,1190000,sold,2026-04-12
LIST-004287,8166 Market Pl,Los Angeles,CA,74039,34.184899,-118.298166,multi-family,7,6,3325,1948,1435000,sold,2024-06-04
LIST-004288,7703 Mission Ave,Austin,TX,63902,30.158307,-97.960233,single-family,5,4,2915,1909,730000,sold,2025-04-01
LIST-004289,4311 Washington Ave,Seattle,WA,68796,47.62711,-122.285577,single-family,3,3,2054,1990,715000,withdrawn,2025-11-16
LIST-004290,5583 Mission Pl,Seattle,WA,88046,47.58264,-122.502414,single-family,2,1,3431,2002,1425000,active,2025-07-24
LIST-004291,165 Park Dr,Denver,CO,64752,39.683673,-105.019909,single-family,2,1,2523,1930,670000,pending,2025-12-15
LIST-004292,6606 Spring Blvd,Miami,FL,17537,25.85389,-80.36503,single-family,4,4,2086,1976,715000,sold,2025-02-24
LIST-004293,8659 River Dr,Los Angeles,CA,67788,34.220648,-118.309431,single-family,6,6,3162,1901,1125000,sold,2025-07-31
LIST-004294,1610 Walnut St,Denver,CO,93352,39.918742,-104.948396,single-family,4,3,2548,1912,675000,active,2025-03-12
LIST-004295,109 Park Pl,Seattle,WA,12603,47.478974,-122.363413,single-family,5,5,1411,2007,705000,active,2025-06-04
LIST-004296,9674 Hill Pl,New York,NY,17010,40.617049,-74.274203,single-family,5,4,1371,1967,695000,active,2025-11-11
LIST-004297,8880 Summer St,San Francisco,CA,54125,37.690299,-122.497126,condo,3,3,1156,1996,785000,active,2024-11-25
LIST-004298,5786 Autumn Pl,Los Angeles,CA,19822,34.213089,-118.372445,single-family,2,2,2985,1975,1330000,pending,2025-03-04
LIST-004299,9600 Forest Dr,Chicago,IL,35611,41.852125,-87.509893,condo,3,3,1014,1914,160000,withdrawn,2025-03-16
LIST-004300,5472 Sunset St,New York,NY,42753,40.723477,-73.713177,condo,1,1,1137,1971,615000,pending,2025-09-01
LIST-004301,2037 Hill Ln,Austin,TX,52169,30.43379,-97.666793,single-family,2,2,2061,2008,600000,sold,2024-10-04
LIST-004302,3601 Mission Ct,Miami,FL,26878,25.868177,-80.223232,single-family,3,3,2400,2013,1120000,sold,2025-08-23
LIST-004303,830 Sunrise Ct,San Francisco,CA,40574,37.617949,-122.45826,single-family,3,2,3775,1947,1760000,sold,2025-01-10
LIST-004304,5300 Autumn Dr,Chicago,IL,44588,41.691282,-87.594293,single-family,6,5,2455,1905,460000,sold,2024-12-24
LIST-004305,1338 Maple Ave,Los Angeles,CA,61028,34.252443,-118.353321,townhouse,3,3,2053,1983,900000,sold,2024-11-07
LIST-004306,653 Jefferson Ave,Miami,FL,47110,25.804593,-79.990346,single-family,2,2,1891,2013,685000,active,2025-05-27
LIST-004307,4791 Jefferson Way,Seattle,WA,11159,47.67807,-122.019304,single-family,4,4,2424,1992,1010000,sold,2025-12-01
LIST-004308,8129 Jefferson Way,Miami,FL,42292,25.613045,-80.364245,condo,1,1,1145,1909,335000,sold,2026-01-04
LIST-004309,441 Summer Pl,Denver,CO,90706,39.846494,-105.014397,condo,2,3,1836,1954,580000,pending,2024-08-08
LIST-004310,286 Madison Blvd,Los Angeles,CA,76528,34.074293,-118.262918,multi-family,7,6,2373,2008,1025000,expired,2024-10-28
LIST-004311,1607 Oak Ln,Los Angeles,CA,92402,34.02155,-118.064939,townhouse,3,2,1688,1947,645000,sold,2025-05-08
LIST-004312,6982 Oak St,Los Angeles,CA,25722,33.955969,-118.080284,single-family,5,4,2866,1995,1235000,sold,2024-05-06
LIST-004313,482 Winter Ln,Miami,FL,65532,25.800655,-80.357463,townhouse,4,4,1353,1970,520000,sold,2025-04-16
LIST-004314,4922 Mission Dr,Los Angeles,CA,92394,34.007448,-118.248728,condo,3,3,692,1942,220000,sold,2025-06-13
LIST-004315,6354 Sunrise St,Austin,TX,92640,30.276338,-97.863893,condo,0,1,635,1952,135000,sold,2026-04-11
LIST-004316,2158 Lincoln Blvd,Los Angeles,CA,42816,34.238024,-118.343201,single-family,6,6,3124,1944,1180000,sold,2024-12-27
LIST-004317,660 Lake Pl,Los Angeles,CA,36534,34.044832,-118.126679,single-family,6,6,1666,1973,560000,sold,2025-07-20
LIST-004318,1709 Market Pl,Seattle,WA,75290,47.663703,-122.557522,condo,3,4,1016,2019,395000,active,2025-01-06
LIST-004319,532 Elm Way,New York,NY,46251,40.727826,-74.24943,multi-family,4,4,2817,2012,1260000,withdrawn,2026-02-15
LIST-004320,3507 Forest St,New York,NY,64930,40.588013,-74.20027,single-family,5,4,2647,2008,1235000,sold,2025-02-22
LIST-004321,1669 Jefferson Way,Los Angeles,CA,49113,34.122739,-118.184694,condo,1,2,985,2012,400000,sold,2025-05-29
LIST-004322,964 Madison Blvd,San Francisco,CA,79883,37.601819,-122.436905,condo,3,3,1053,2020,550000,sold,2026-03-09
LIST-004323,3015 Birch Ln,New York,NY,29967,40.867288,-73.970252,condo,0,1,1249,1965,445000,sold,2024-11-07
LIST-004324,7320 Pine Way,Los Angeles,CA,90522,33.837845,-118.226499,single-family,6,6,2968,1913,895000,pending,2025-02-28
LIST-004325,2341 Mission Pl,San Francisco,CA,87846,37.872285,-122.50072,single-family,5,5,1877,1940,940000,active,2024-06-09
LIST-004326,4408 Oak Blvd,Denver,CO,46765,39.766469,-105.170798,single-family,6,6,2298,1972,545000,active,2025-11-07
LIST-004327,5013 Oak Way,Seattle,WA,93885,47.788739,-122.252618,single-family,3,2,1425,1969,580000,sold,2025-09-05
LIST-004328,7671 Market Way,Miami,FL,74928,25.851835,-80.035939,single-family,6,5,1011,1980,305000,sold,2025-05-27
LIST-004329,1437 Autumn Dr,Seattle,WA,98138,47.606234,-122.519834,single-family,6,6,1891,1982,630000,sold,2024-08-10
LIST-004330,9218 Lincoln St,Austin,TX,49219,30.296279,-97.6306,condo,3,3,1354,2007,320000,active,2025-09-06
LIST-004331,4223 Spring Ln,Miami,FL,97560,25.676431,-80.204314,single-family,5,5,1608,1973,650000,active,2025-05-06
LIST-004332,593 Cedar St,Austin,TX,76915,30.373477,-97.540379,townhouse,2,2,2114,1901,480000,pending,2025-10-07
LIST-004333,7564 Forest Blvd,Los Angeles,CA,43085,33.851517,-118.12352,condo,1,1,1505,1916,560000,pending,2024-08-28
LIST-004334,6900 Autumn Pl,Miami,FL,94248,25.724814,-80.432413,townhouse,3,2,1937,2018,695000,pending,2025-03-18
LIST-004335,5798 Hill Blvd,San Francisco,CA,57850,37.871385,-122.441699,single-family,2,2,880,2021,660000,expired,2026-03-14
LIST-004336,9124 Lake Ct,New York,NY,19404,40.523041,-73.930031,single-family,3,2,1563,1911,705000,sold,2025-12-20
LIST-004337,1969 Madison Ct,Chicago,IL,57110,41.840603,-87.875621,single-family,6,6,1406,1942,360000,sold,2024-07-08
LIST-004338,2907 Winter Ave,San Francisco,CA,62729,37.604005,-122.373204,single-family,6,5,2094,1908,895000,sold,2025-01-23
LIST-004339,9704 Oak St,San Francisco,CA,77621,37.824341,-122.412051,townhouse,4,4,1862,1905,735000,pending,2025-04-02
LIST-004340,2332 Autumn Pl,Los Angeles,CA,87210,34.202258,-118.238994,single-family,5,5,1123,2018,630000,sold,2024-10-07
LIST-004341,1530 Birch Ct,Chicago,IL,46052,41.785897,-87.60687,multi-family,5,4,4036,2015,990000,sold,2026-03-28
LIST-004342,865 Cedar Dr,Austin,TX,40646,30.411794,-97.894128,townhouse,4,4,1661,1979,375000,pending,2024-09-04
LIST-004343,302 Walnut Ave,Los Angeles,CA,24361,34.050257,-117.990359,single-family,5,4,2144,1975,860000,expired,2025-05-26
LIST-004344,8167 Summer Ln,Chicago,IL,98287,41.698193,-87.697123,single-family,6,6,2435,1924,545000,withdrawn,2024-09-23
LIST-004345,1983 Autumn Pl,Seattle,WA,38385,47.745517,-122.576639,single-family,3,2,1692,1915,525000,sold,2024-07-27
LIST-004346,8691 Sunrise St,San Francisco,CA,22147,37.589383,-122.501629,single-family,3,3,2827,1990,1765000,sold,2024-12-24
LIST-004347,674 Autumn Pl,Los Angeles,CA,65183,34.095878,-118.387874,single-family,4,3,1543,1923,455000,active,2024-10-04
LIST-004348,9037 Sunset Ct,San Francisco,CA,22851,37.742163,-122.67878,single-family,6,6,2148,1935,1080000,active,2025-04-30
LIST-004349,8140 Lake Dr,Denver,CO,89509,39.777741,-104.822815,single-family,2,2,1931,1940,535000,pending,2025-05-22
LIST-004350,1982 Elm Blvd,Seattle,WA,84633,47.682542,-122.137358,single-family,6,5,3123,1925,940000,active,2024-11-29
LIST-004351,8381 Lake Dr,Los Angeles,CA,55340,34.211484,-118.32589,single-family,3,2,983,1905,235000,active,2024-08-20
LIST-004352,7141 Market Ln,New York,NY,89855,40.897197,-73.925083,condo,0,1,707,1973,310000,sold,2025-12-31
LIST-004353,4317 River Ave,San Francisco,CA,59839,37.840831,-122.517954,single-family,6,5,2482,1916,1030000,active,2025-05-16
LIST-004354,430 Park St,San Francisco,CA,73488,37.602718,-122.52437,condo,1,2,768,2016,370000,sold,2025-12-25
LIST-004355,184 River Ave,Miami,FL,31127,25.656161,-79.972489,single-family,6,5,1613,1907,360000,pending,2025-09-05
LIST-004356,9120 Cedar Pl,San Francisco,CA,42064,37.90145,-122.358099,condo,0,1,911,1913,470000,sold,2025-02-07
LIST-004357,1059 Forest Ln,Denver,CO,48070,39.933602,-104.980635,condo,2,2,690,1909,170000,sold,2025-02-06
LIST-004358,4141 Cedar Ct,Los Angeles,CA,15312,33.981826,-118.347687,single-family,6,6,2415,1949,1020000,sold,2024-05-02
LIST-004359,3178 Oak Pl,Denver,CO,34524,39.660193,-105.025262,townhouse,3,2,1520,1986,550000,sold,2026-01-30
LIST-004360,3230 Maple St,Los Angeles,CA,23144,34.156602,-118.472721,condo,3,3,1108,1912,325000,sold,2024-11-12
LIST-004361,1400 Lincoln Ln,Austin,TX,41509,30.428526,-97.828375,single-family,5,4,1997,1983,535000,active,2025-05-25
LIST-004362,5122 Winter Blvd,Austin,TX,10598,30.455618,-97.70295,townhouse,4,4,1748,1976,455000,sold,2025-06-01
LIST-004363,9538 Mission Blvd,Miami,FL,67889,25.947353,-80.118255,single-family,2,2,2407,1982,935000,active,2025-12-30
LIST-004364,2277 Forest St,Los Angeles,CA,29464,33.9063,-118.152886,multi-family,8,8,3943,1916,1090000,pending,2024-10-19
LIST-004365,1262 Mission Blvd,San Francisco,CA,96169,37.600895,-122.475103,single-family,3,3,2695,1967,1440000,sold,2025-07-11
LIST-004366,4478 Park Blvd,San Francisco,CA,14159,37.716326,-122.494015,condo,3,4,929,1916,480000,active,2024-06-30
LIST-004367,1374 Spring Ave,New York,NY,58690,40.684563,-73.95336,single-family,6,6,2871,1959,1065000,sold,2025-06-01
LIST-004368,1870 Elm Pl,Miami,FL,17811,25.911143,-80.352312,single-family,4,4,2444,1921,765000,sold,2025-01-22
LIST-004369,1561 Valley Dr,Miami,FL,67517,25.963972,-80.102925,single-family,5,4,2227,1907,590000,active,2024-05-07
LIST-004370,1990 Autumn Pl,Denver,CO,80526,39.905375,-104.817235,single-family,4,3,1725,1914,350000,active,2025-10-30
LIST-004371,6842 Summer Blvd,Los Angeles,CA,53999,34.191313,-118.198184,single-family,3,2,1669,2019,805000,sold,2025-04-29
LIST-004372,7816 Park St,Los Angeles,CA,96573,33.89409,-118.410054,condo,0,1,1045,1997,395000,active,2025-11-20
LIST-004373,6057 Madison Way,Miami,FL,14599,25.588131,-80.293323,single-family,5,5,1711,2017,705000,withdrawn,2024-11-26
LIST-004374,7110 Birch Pl,Denver,CO,57296,39.680776,-105.01255,single-family,5,5,2593,1960,855000,sold,2025-04-16
LIST-004375,6408 Madison Blvd,San Francisco,CA,55732,37.722851,-122.673861,single-family,2,1,2574,1931,915000,active,2025-10-29
LIST-004376,1917 Forest St,Miami,FL,83570,25.72033,-80.236367,multi-family,8,8,4396,1901,1200000,withdrawn,2025-09-19
LIST-004377,4305 Ridge Ct,San Francisco,CA,41061,37.779624,-122.21387,condo,2,3,1094,1967,470000,active,2024-12-24
LIST-004378,3831 Walnut Ln,Austin,TX,39916,30.192876,-97.679628,single-family,3,2,1595,1912,350000,sold,2024-07-23
LIST-004379,7446 Pine Dr,New York,NY,71733,40.583633,-74.225258,townhouse,3,2,2126,2008,1320000,active,2025-04-24
LIST-004380,8080 Madison Pl,Los Angeles,CA,25277,34.22464,-118.29176,condo,0,1,873,1950,245000,active,2024-07-21
LIST-004381,7394 Sunrise Blvd,San Francisco,CA,17538,37.559633,-122.370184,condo,3,3,525,1921,235000,active,2025-07-21
LIST-004382,6304 Market Ct,Miami,FL,45636,25.9216,-80.13578,condo,0,1,1010,2020,335000,pending,2025-07-29
LIST-004383,9792 Sunset Dr,San Francisco,CA,76262,37.915378,-122.619808,single-family,6,6,3280,2004,1840000,pending,2024-08-30
