airfoil,reynolds,alpha_deg,run_id,cl,cd,cm,cl_cd_ratio,flow_regime,stalled,transition_pt_chord
NACA-4415,1000000,-4.5,run_02,-0.0973,0.06766,-0.2455,-1.438,turbulent,false,0.6823
NACA-4415,1000000,-4.5,run_03,-0.0995,0.06737,-0.2455,-1.476,turbulent,false,0.6823
NACA-4415,1000000,-4.5,run_04,-0.0989,0.06961,-0.2455,-1.421,turbulent,false,0.6823
NACA-4415,1000000,-4.0,run_01,-0.0491,0.05928,-0.246,-0.829,turbulent,false,0.6861
NACA-4415,1000000,-4.0,run_02,-0.0373,0.0575,-0.246,-0.648,turbulent,false,0.6861
NACA-4415,1000000,-4.0,run_03,-0.0548,0.05986,-0.246,-0.915,turbulent,false,0.6861
NACA-4415,1000000,-4.0,run_04,-0.0366,0.05912,-0.246,-0.619,turbulent,false,0.6861
NACA-4415,1000000,-3.5,run_01,0.021,0.05034,-0.2465,0.417,turbulent,false,0.6898
NACA-4415,1000000,-3.5,run_02,0.0127,0.05071,-0.2465,0.251,turbulent,false,0.6898
NACA-4415,1000000,-3.5,run_03,0.0296,0.05164,-0.2465,0.573,turbulent,false,0.6898
NACA-4415,1000000,-3.5,run_04,0.0158,0.04926,-0.2465,0.321,turbulent,false,0.6898
NACA-4415,1000000,-3.0,run_01,0.075,0.04193,-0.247,1.788,turbulent,false,0.6936
NACA-4415,1000000,-3.0,run_02,0.0413,0.04223,-0.247,0.977,turbulent,false,0.6936
NACA-4415,1000000,-3.0,run_03,0.0628,0.04216,-0.247,1.49,turbulent,false,0.6936
NACA-4415,1000000,-3.0,run_04,0.0739,0.04045,-0.247,1.827,turbulent,false,0.6936
NACA-4415,1000000,-2.5,run_01,0.1263,0.03621,-0.2475,3.487,turbulent,false,0.6973
NACA-4415,1000000,-2.5,run_02,0.1124,0.03352,-0.2475,3.351,turbulent,false,0.6973
NACA-4415,1000000,-2.5,run_03,0.1208,0.0352,-0.2475,3.432,turbulent,false,0.6973
NACA-4415,1000000,-2.5,run_04,0.1103,0.03596,-0.2475,3.067,turbulent,false,0.6973
NACA-4415,1000000,-2.0,run_01,0.1789,0.02847,-0.248,6.285,turbulent,false,
NACA-4415,1000000,-2.0,run_02,0.1788,0.02819,-0.248,6.343,turbulent,false,0.7011
NACA-4415,1000000,-2.0,run_03,0.1781,0.02829,-0.248,6.297,turbulent,false,0.7011
NACA-4415,1000000,-2.0,run_04,0.1849,0.02876,-0.248,6.428,turbulent,false,0.7011
NACA-4415,1000000,-1.5,run_01,0.2421,0.02502,-0.2485,9.678,turbulent,false,0.7048
NACA-4415,1000000,-1.5,run_02,0.2429,0.02345,-0.2485,10.357,turbulent,false,0.7048
NACA-4415,1000000,-1.5,run_03,0.2249,0.02511,-0.2485,8.958,turbulent,false,0.7048
NACA-4415,1000000,-1.5,run_04,0.2533,0.02425,-0.2485,10.446,turbulent,false,0.7048
NACA-4415,1000000,-1.0,run_01,0.2904,0.01801,-0.249,16.125,turbulent,false,0.7086
NACA-4415,1000000,-1.0,run_02,0.3,0.01812,-0.249,16.557,turbulent,false,0.7086
NACA-4415,1000000,-1.0,run_03,0.2839,0.01844,-0.249,15.397,turbulent,false,0.7086
NACA-4415,1000000,-1.0,run_04,0.294,0.01752,-0.249,16.781,turbulent,false,0.7086
NACA-4415,1000000,-0.5,run_01,0.3527,0.01515,-0.2495,23.278,turbulent,false,0.7123
NACA-4415,1000000,-0.5,run_02,0.3412,0.01326,-0.2495,25.726,turbulent,false,0.7123
NACA-4415,1000000,-0.5,run_03,0.3628,0.01527,-0.2495,23.753,turbulent,false,0.7123
NACA-4415,1000000,-0.5,run_04,0.3477,0.01409,-0.2495,24.675,turbulent,false,0.7123
NACA-4415,1000000,0.0,run_01,0.3945,0.01077,-0.25,36.639,turbulent,false,0.7161
NACA-4415,1000000,0.0,run_02,0.3987,0.01096,-0.25,36.379,turbulent,false,0.7161
NACA-4415,1000000,0.0,run_03,0.415,0.0111,-0.25,37.405,turbulent,false,0.7161
NACA-4415,1000000,0.0,run_04,0.4017,0.00967,-0.25,41.566,turbulent,false,0.7161
NACA-4415,1000000,0.5,run_01,0.4528,0.00825,-0.2505,54.896,turbulent,false,0.7123
NACA-4415,1000000,0.5,run_02,0.4575,0.00788,-0.2505,58.034,turbulent,false,0.7123
NACA-4415,1000000,0.5,run_03,0.4486,0.00641,-0.2505,70.015,turbulent,false,0.7123
NACA-4415,1000000,0.5,run_04,0.4654,0.00808,-0.2505,57.569,turbulent,false,0.7123
NACA-4415,1000000,1.0,run_01,0.5125,0.00813,-0.251,63.053,turbulent,false,0.7086
NACA-4415,1000000,1.0,run_02,0.5043,0.00603,-0.251,83.609,turbulent,false,0.7086
NACA-4415,1000000,1.0,run_03,0.5183,0.00649,-0.251,79.906,turbulent,false,0.7086
NACA-4415,1000000,1.0,run_04,0.5145,0.00675,-0.251,76.176,turbulent,false,0.7086
NACA-4415,1000000,1.5,run_01,0.5825,0.00487,-0.2515,119.534,turbulent,false,0.7048
NACA-4415,1000000,1.5,run_02,0.5624,0.00432,-0.2515,130.295,turbulent,false,0.7048
NACA-4415,1000000,1.5,run_03,0.5609,0.00547,-0.2515,102.449,turbulent,false,0.7048
NACA-4415,1000000,1.5,run_04,0.5631,0.00304,-0.2515,185.183,turbulent,false,0.7048
NACA-4415,1000000,2.0,run_01,0.6194,0.00589,-0.252,105.09,turbulent,false,0.7011
NACA-4415,1000000,2.0,run_02,0.628,0.00479,-0.252,130.996,turbulent,false,0.7011
NACA-4415,1000000,2.0,run_03,0.6198,0.00592,-0.252,104.64,turbulent,false,0.7011
NACA-4415,1000000,2.0,run_04,0.6142,0.00586,-0.252,104.815,turbulent,false,0.7011
NACA-4415,1000000,2.5,run_01,0.6488,0.00468,-0.2525,138.717,turbulent,false,0.6973
NACA-4415,1000000,2.5,run_02,0.6719,0.00371,-0.2525,180.953,turbulent,false,0.6973
NACA-4415,1000000,2.5,run_03,0.6754,0.0057,-0.2525,118.574,turbulent,false,0.6973
NACA-4415,1000000,2.5,run_04,0.6663,0.0047,-0.2525,141.875,turbulent,false,0.6973
NACA-4415,1000000,3.0,run_01,0.7235,0.0054,-0.253,133.888,turbulent,false,0.6936
NACA-4415,1000000,3.0,run_02,0.7272,0.00643,-0.253,113.079,turbulent,false,0.6936
NACA-4415,1000000,3.0,run_03,0.7395,0.00785,-0.253,94.21,turbulent,false,0.6936
NACA-4415,1000000,3.0,run_04,0.7265,0.00608,-0.253,119.417,turbulent,false,0.6936
NACA-4415,1000000,3.5,run_01,0.7913,0.00783,-0.2535,101.072,turbulent,false,0.6898
NACA-4415,1000000,3.5,run_02,0.7808,0.00756,-0.2535,103.225,turbulent,false,0.6898
NACA-4415,1000000,3.5,run_03,0.7747,0.00774,-0.2535,100.051,turbulent,false,0.6898
NACA-4415,1000000,3.5,run_04,0.7652,0.00933,-0.2535,82.012,turbulent,false,0.6898
NACA-4415,1000000,4.0,run_01,0.8336,0.01169,-0.254,71.314,turbulent,false,0.6861
NACA-4415,1000000,4.0,run_02,0.8349,0.01064,-0.254,78.47,turbulent,false,0.6861
NACA-4415,1000000,4.0,run_03,0.8545,0.00925,-0.254,92.361,turbulent,false,0.6861
NACA-4415,1000000,4.0,run_04,0.8501,0.01226,-0.254,69.327,turbulent,false,0.6861
NACA-4415,1000000,4.5,run_01,0.8818,0.01484,-0.2545,59.442,turbulent,false,0.6823
NACA-4415,1000000,4.5,run_02,0.8807,0.01328,-0.2545,66.302,turbulent,false,0.6823
NACA-4415,1000000,4.5,run_03,0.9172,0.01492,-0.2545,61.492,turbulent,false,0.6823
NACA-4415,1000000,4.5,run_04,0.8926,0.01471,-0.2545,60.675,turbulent,false,0.6823
NACA-4415,1000000,5.0,run_01,0.9254,0.01868,-0.255,49.549,turbulent,false,0.6786
NACA-4415,1000000,5.0,run_02,0.9572,0.01818,-0.255,52.657,turbulent,false,0.6786
NACA-4415,1000000,5.0,run_03,0.9481,0.01803,-0.255,52.586,turbulent,false,0.6786
NACA-4415,1000000,5.0,run_04,0.9586,0.01879,-0.255,51.028,turbulent,false,0.6786
NACA-4415,1000000,5.5,run_01,0.9962,0.02394,-0.2555,41.614,turbulent,false,0.6748
NACA-4415,1000000,5.5,run_02,1.0061,0.02395,-0.2555,42.002,turbulent,false,0.6748
NACA-4415,1000000,5.5,run_03,0.9902,0.02251,-0.2555,43.981,turbulent,false,0.6748
NACA-4415,1000000,5.5,run_04,1.0036,0.02125,-0.2555,47.225,turbulent,false,0.6748
NACA-4415,1000000,6.0,run_01,1.062,0.02874,-0.256,36.948,turbulent,false,0.6711
NACA-4415,1000000,6.0,run_02,1.0611,0.02806,-0.256,37.816,turbulent,false,0.6711
NACA-4415,1000000,6.0,run_03,1.0469,0.02977,-0.256,35.164,turbulent,false,0.6711
NACA-4415,1000000,6.0,run_04,1.048,0.02905,-0.256,36.074,turbulent,false,0.6711
NACA-4415,1000000,6.5,run_01,1.1091,0.03598,-0.2565,30.823,turbulent,false,0.6673
NACA-4415,1000000,6.5,run_02,1.1224,0.03671,-0.2565,30.571,turbulent,false,0.6673
NACA-4415,1000000,6.5,run_03,1.1095,0.03503,-0.2565,31.673,turbulent,false,0.6673
NACA-4415,1000000,6.5,run_04,1.0993,0.03372,-0.2565,32.606,turbulent,false,0.6673
NACA-4415,1000000,7.0,run_01,1.1638,0.04069,-0.257,28.598,turbulent,false,0.6636
NACA-4415,1000000,7.0,run_02,1.1549,0.04254,-0.257,27.146,turbulent,false,0.6636
NACA-4415,1000000,7.0,run_03,1.1632,0.04357,-0.257,26.695,turbulent,false,0.6636
NACA-4415,1000000,7.0,run_04,1.1808,0.04171,-0.257,28.31,turbulent,false,0.6636
NACA-4415,1000000,7.5,run_01,1.2353,0.04931,-0.2575,25.051,turbulent,false,0.6598
NACA-4415,1000000,7.5,run_02,1.23,0.04977,-0.2575,24.715,turbulent,false,0.6598
NACA-4415,1000000,7.5,run_03,1.2227,0.05023,-0.2575,24.344,turbulent,false,0.6598
NACA-4415,1000000,7.5,run_04,1.2286,0.05214,-0.2575,23.564,turbulent,false,0.6598
NACA-4415,1000000,8.0,run_01,1.2999,0.05943,-0.258,21.872,turbulent,false,0.6561
NACA-4415,1000000,8.0,run_02,1.2916,0.05726,-0.258,22.556,turbulent,false,0.6561
NACA-4415,1000000,8.0,run_03,1.2673,0.05894,-0.258,21.502,turbulent,false,0.6561
NACA-4415,1000000,8.0,run_04,1.2727,0.06086,-0.258,20.911,turbulent,false,0.6561
NACA-4415,1000000,8.5,run_01,1.3366,0.06957,-0.2585,19.211,turbulent,false,0.6523
NACA-4415,1000000,8.5,run_02,1.3109,0.06756,-0.2585,19.405,turbulent,false,0.6523
NACA-4415,1000000,8.5,run_03,1.3361,0.06847,-0.2585,19.514,turbulent,false,0.6523
NACA-4415,1000000,8.5,run_04,1.3345,0.0686,-0.2585,19.453,turbulent,false,0.6523
NACA-4415,1000000,9.0,run_01,1.375,0.07964,-0.259,17.266,turbulent,false,0.6486
NACA-4415,1000000,9.0,run_02,1.3941,0.07868,-0.259,17.718,turbulent,false,0.6486
NACA-4415,1000000,9.0,run_03,1.3753,0.07827,-0.259,17.571,turbulent,false,0.6486
NACA-4415,1000000,9.0,run_04,1.3901,0.07887,-0.259,17.625,turbulent,false,0.6486
NACA-4415,1000000,9.5,run_01,1.4422,0.09049,-0.2595,15.937,turbulent,false,0.6448
NACA-4415,1000000,9.5,run_02,1.4389,0.08814,-0.2595,16.325,turbulent,false,0.6448
NACA-4415,1000000,9.5,run_03,1.4467,0.08934,-0.2595,16.193,turbulent,false,0.6448
NACA-4415,1000000,9.5,run_04,1.4631,0.08988,-0.2595,16.278,turbulent,false,0.6448
NACA-4415,1000000,10.0,run_01,1.4982,0.10144,-0.26,14.77,turbulent,false,0.6411
NACA-4415,1000000,10.0,run_02,1.5021,0.10192,-0.26,14.738,turbulent,false,0.6411
NACA-4415,1000000,10.0,run_03,1.5089,0.10061,-0.26,14.996,turbulent,false,0.6411
NACA-4415,1000000,10.0,run_04,1.4913,0.10152,-0.26,14.69,turbulent,false,0.6411
NACA-4415,1000000,10.5,run_01,1.5256,0.11062,-0.2605,13.791,turbulent,false,0.6373
NACA-4415,1000000,10.5,run_02,1.5518,0.11271,-0.2605,13.769,turbulent,false,0.6373
NACA-4415,1000000,10.5,run_03,1.5744,0.11313,-0.2605,13.917,turbulent,false,0.6373
NACA-4415,1000000,10.5,run_04,1.5218,0.11286,-0.2605,13.483,turbulent,false,0.6373
NACA-4415,1000000,11.0,run_01,1.5819,0.12742,-0.261,12.415,turbulent,false,0.6336
NACA-4415,1000000,11.0,run_02,1.5971,0.12758,-0.261,12.519,turbulent,false,0.6336
NACA-4415,1000000,11.0,run_03,1.6087,0.12555,-0.261,12.813,turbulent,false,0.6336
NACA-4415,1000000,11.0,run_04,1.5832,0.12718,-0.261,12.448,turbulent,false,0.6336
NACA-4415,1000000,11.5,run_01,1.6856,0.13955,-0.2615,12.079,turbulent,false,0.6298
NACA-4415,1000000,11.5,run_02,1.6636,0.13987,-0.2615,11.894,turbulent,false,0.6298
NACA-4415,1000000,11.5,run_03,1.6644,0.13953,-0.2615,11.929,turbulent,false,0.6298
NACA-4415,1000000,11.5,run_04,1.6583,0.13954,-0.2615,11.884,turbulent,false,0.6298
NACA-4415,1000000,12.0,run_01,1.7199,0.15464,-0.262,11.122,turbulent,false,0.6261
NACA-4415,1000000,12.0,run_02,1.7157,0.15505,-0.262,11.066,turbulent,false,0.6261
NACA-4415,1000000,12.0,run_03,1.6943,0.15474,-0.262,10.949,turbulent,false,0.6261
NACA-4415,1000000,12.0,run_04,1.7149,0.15545,-0.262,11.032,turbulent,false,0.6261
NACA-4415,1000000,12.5,run_01,1.7716,0.16939,-0.2625,10.459,turbulent,false,0.6223
NACA-4415,1000000,12.5,run_02,1.7872,0.17059,-0.2625,10.477,turbulent,false,0.6223
NACA-4415,1000000,12.5,run_03,1.7618,0.16986,-0.2625,10.372,turbulent,false,0.6223
NACA-4415,1000000,12.5,run_04,1.7831,0.17097,-0.2625,10.429,turbulent,false,0.6223
NACA-4415,1000000,13.0,run_01,1.8181,0.18548,-0.263,9.802,turbulent,false,0.6186
NACA-4415,1000000,13.0,run_02,1.8168,0.18665,-0.263,9.734,turbulent,false,0.6186
NACA-4415,1000000,13.0,run_03,1.8134,0.18691,-0.263,9.702,turbulent,false,0.6186
NACA-4415,1000000,13.0,run_04,1.8079,0.18666,-0.263,9.686,turbulent,false,0.6186
NACA-4415,1000000,13.5,run_01,1.8579,0.20338,-0.2635,9.135,turbulent,false,0.6148
NACA-4415,1000000,13.5,run_02,1.8737,0.20355,-0.2635,9.205,turbulent,false,0.6148
NACA-4415,1000000,13.5,run_03,1.8909,0.20294,-0.2635,9.318,turbulent,false,0.6148
NACA-4415,1000000,13.5,run_04,1.8638,0.20224,-0.2635,9.216,turbulent,false,0.6148
NACA-4415,1000000,14.0,run_01,1.9446,0.22068,-0.264,8.812,turbulent,false,0.6111
NACA-4415,1000000,14.0,run_02,1.9465,0.22059,-0.264,8.824,turbulent,false,0.6111
NACA-4415,1000000,14.0,run_03,1.948,0.22152,-0.264,8.794,turbulent,false,0.6111
NACA-4415,1000000,14.0,run_04,1.9263,0.21953,-0.264,8.775,turbulent,false,0.6111
NACA-4415,1000000,14.5,run_01,1.9806,0.23934,-0.2645,8.275,turbulent,false,0.6073
NACA-4415,1000000,14.5,run_02,1.9822,0.24055,-0.2645,8.24,turbulent,false,0.6073
NACA-4415,1000000,14.5,run_03,1.9802,0.23976,-0.2645,8.259,turbulent,false,0.6073
NACA-4415,1000000,14.5,run_04,1.9824,0.23983,-0.2645,8.266,turbulent,false,0.6073
NACA-4415,1000000,15.0,run_01,2.0772,0.25823,-0.265,8.044,turbulent,false,0.6036
NACA-4415,1000000,15.0,run_02,2.0497,0.25923,-0.265,7.907,turbulent,false,0.6036
NACA-4415,1000000,15.0,run_03,2.0373,0.25737,-0.265,7.916,turbulent,false,0.6036
NACA-4415,1000000,15.0,run_04,2.0498,0.26031,-0.265,7.874,turbulent,false,0.6036
NACA-4415,1000000,15.5,run_01,2.0962,0.27836,-0.2655,7.531,turbulent,false,0.5998
NACA-4415,1000000,15.5,run_02,2.0901,0.27933,-0.2655,7.483,turbulent,false,0.5998
NACA-4415,1000000,15.5,run_03,2.0968,0.27806,-0.2655,7.541,turbulent,false,0.5998
NACA-4415,1000000,15.5,run_04,2.1051,0.27726,-0.2655,7.593,turbulent,false,0.5998
NACA-4415,1000000,16.0,run_01,2.1563,0.29935,-0.266,7.203,turbulent,false,0.5961
NACA-4415,1000000,16.0,run_02,2.1583,0.29849,-0.266,7.231,turbulent,false,0.5961
NACA-4415,1000000,16.0,run_03,2.1659,0.29935,-0.266,7.235,turbulent,false,0.5961
NACA-4415,1000000,16.0,run_04,2.1511,0.29763,-0.266,7.227,turbulent,false,0.5961
NACA-4415,1000000,16.5,run_01,2.2332,0.32057,-0.2665,6.966,turbulent,false,
NACA-4415,1000000,16.5,run_02,2.2215,0.31867,-0.2665,6.971,turbulent,false,0.5923
NACA-4415,1000000,16.5,run_03,2.2,0.32141,-0.2665,6.845,turbulent,false,0.5923
NACA-4415,1000000,16.5,run_04,2.2251,0.31961,-0.2665,6.962,turbulent,false,0.5923
NACA-4415,1000000,17.0,run_01,2.2712,0.34454,-0.267,6.592,turbulent,false,0.5886
NACA-4415,1000000,17.0,run_02,2.2669,0.34247,-0.267,6.619,turbulent,false,0.5886
NACA-4415,1000000,17.0,run_03,2.2749,0.3413,-0.267,6.665,turbulent,false,0.5886
NACA-4415,1000000,17.0,run_04,2.2793,0.34102,-0.267,6.684,turbulent,false,0.5886
NACA-4415,1000000,17.5,run_01,2.3183,0.36484,-0.2675,6.354,turbulent,false,0.5848
NACA-4415,1000000,17.5,run_02,2.3166,0.36354,-0.2675,6.372,turbulent,false,0.5848
NACA-4415,1000000,17.5,run_03,2.328,0.36485,-0.2675,6.381,turbulent,false,0.5848
NACA-4415,1000000,17.5,run_04,2.3224,0.36502,-0.2675,6.362,turbulent,false,0.5848
NACA-4415,1000000,18.0,run_01,1.5343,0.40099,-0.268,3.826,turbulent,true,0.5811
NACA-4415,1000000,18.0,run_02,1.5245,0.39736,-0.268,3.837,turbulent,true,0.5811
NACA-4415,1000000,18.0,run_03,1.5337,0.39942,-0.268,3.84,turbulent,true,0.5811
NACA-4415,1000000,18.0,run_04,1.538,0.39809,-0.268,3.863,turbulent,true,0.5811
NACA-4415,1000000,18.5,run_01,1.4402,0.4353,-0.2685,3.308,turbulent,true,0.5773
NACA-4415,1000000,18.5,run_02,1.4354,0.43787,-0.2685,3.278,turbulent,true,0.5773
NACA-4415,1000000,18.5,run_03,1.44,0.43603,-0.2685,3.302,turbulent,true,0.5773
NACA-4415,1000000,18.5,run_04,1.4226,0.43689,-0.2685,3.256,turbulent,true,0.5773
NACA-4415,1000000,19.0,run_01,1.3661,0.47574,-0.269,2.872,turbulent,true,0.5736
NACA-4415,1000000,19.0,run_02,1.3513,0.4764,-0.269,2.837,turbulent,true,0.5736
NACA-4415,1000000,19.0,run_03,1.369,0.47737,-0.269,2.868,turbulent,true,0.5736
NACA-4415,1000000,19.0,run_04,1.3606,0.47643,-0.269,2.856,turbulent,true,0.5736
NACA-4415,1000000,19.5,run_01,1.2556,0.51643,-0.2695,2.431,turbulent,true,0.5698
NACA-4415,1000000,19.5,run_02,1.2704,0.51777,-0.2695,2.454,turbulent,true,0.5698
NACA-4415,1000000,19.5,run_03,1.2853,0.51794,-0.2695,2.482,turbulent,true,0.5698
NACA-4415,1000000,19.5,run_04,1.2773,0.51636,-0.2695,2.474,turbulent,true,0.5698
NACA-4415,1000000,20.0,run_01,1.195,0.55997,-0.27,2.134,turbulent,true,0.5661
NACA-4415,1000000,20.0,run_02,1.197,0.55985,-0.27,2.138,turbulent,true,0.5661
NACA-4415,1000000,20.0,run_03,1.208,0.55778,-0.27,2.166,turbulent,true,0.5661
NACA-4415,1000000,20.0,run_04,1.1924,0.56102,-0.27,2.125,turbulent,true,0.5661
NACA-4415,3000000,-10.0,run_01,-0.6792,0.21972,-0.24,-3.091,turbulent,false,0.581
NACA-4415,3000000,-10.0,run_02,-0.7063,0.22035,-0.24,-3.205,turbulent,false,0.581
NACA-4415,3000000,-10.0,run_03,-0.7016,0.22063,-0.24,-3.18,turbulent,false,
NACA-4415,3000000,-10.0,run_04,-0.6983,0.21804,-0.24,-3.203,turbulent,false,0.581
NACA-4415,3000000,-9.5,run_01,-0.6251,0.2031,-0.2405,-3.078,turbulent,false,0.5847
NACA-4415,3000000,-9.5,run_02,-0.6573,0.20125,-0.2405,-3.266,turbulent,false,0.5847
NACA-4415,3000000,-9.5,run_03,-0.6249,0.20435,-0.2405,-3.058,turbulent,false,0.5847
NACA-4415,3000000,-9.5,run_04,-0.6579,0.20293,-0.2405,-3.242,turbulent,false,0.5847
NACA-4415,3000000,-9.0,run_01,-0.5919,0.18465,-0.241,-3.206,turbulent,false,0.5885
NACA-4415,3000000,-9.0,run_02,-0.606,0.18466,-0.241,-3.282,turbulent,false,0.5885
NACA-4415,3000000,-9.0,run_03,-0.6224,0.18534,-0.241,-3.358,turbulent,false,0.5885
NACA-4415,3000000,-9.0,run_04,-0.5906,0.18755,-0.241,-3.149,turbulent,false,0.5885
NACA-4415,3000000,-8.5,run_01,-0.5281,0.16915,-0.2415,-3.122,turbulent,false,0.5922
NACA-4415,3000000,-8.5,run_02,-0.5442,0.16925,-0.2415,-3.215,turbulent,false,0.5922
NACA-4415,3000000,-8.5,run_03,-0.5246,0.16986,-0.2415,-3.089,turbulent,false,0.5922
NACA-4415,3000000,-8.5,run_04,-0.5124,0.16871,-0.2415,-3.037,turbulent,false,0.5922
NACA-4415,3000000,-8.0,run_01,-0.4826,0.1538,-0.242,-3.138,turbulent,false,0.596
NACA-4415,3000000,-8.0,run_02,-0.4909,0.15439,-0.242,-3.179,turbulent,false,0.596
NACA-4415,3000000,-8.0,run_03,-0.4881,0.15355,-0.242,-3.178,turbulent,false,0.596
NACA-4415,3000000,-8.0,run_04,-0.4728,0.15459,-0.242,-3.058,turbulent,false,0.596
NACA-4415,3000000,-7.5,run_01,-0.4182,0.13773,-0.2425,-3.037,turbulent,false,0.5997
NACA-4415,3000000,-7.5,run_02,-0.4124,0.13843,-0.2425,-2.979,turbulent,false,0.5997
NACA-4415,3000000,-7.5,run_03,-0.4268,0.14016,-0.2425,-3.045,turbulent,false,0.5997
NACA-4415,3000000,-7.5,run_04,-0.4048,0.13871,-0.2425,-2.918,turbulent,false,0.5997
NACA-4415,3000000,-7.0,run_01,-0.3562,0.12589,-0.243,-2.83,turbulent,false,0.6035
NACA-4415,3000000,-7.0,run_02,-0.3576,0.12646,-0.243,-2.827,turbulent,false,0.6035
NACA-4415,3000000,-7.0,run_03,-0.3655,0.12557,-0.243,-2.91,turbulent,false,0.6035
NACA-4415,3000000,-7.0,run_04,-0.3473,0.12368,-0.243,-2.808,turbulent,false,0.6035
NACA-4415,3000000,-6.5,run_01,-0.3312,0.11119,-0.2435,-2.978,turbulent,false,0.6072
NACA-4415,3000000,-6.5,run_02,-0.3077,0.11181,-0.2435,-2.752,turbulent,false,0.6072
NACA-4415,3000000,-6.5,run_03,-0.3157,0.11225,-0.2435,-2.812,turbulent,false,0.6072
NACA-4415,3000000,-6.5,run_04,-0.3194,0.1134,-0.2435,-2.817,turbulent,false,0.6072
NACA-4415,3000000,-6.0,run_01,-0.2684,0.10091,-0.244,-2.66,turbulent,false,0.611
NACA-4415,3000000,-6.0,run_02,-0.2447,0.09831,-0.244,-2.489,turbulent,false,0.611
NACA-4415,3000000,-6.0,run_03,-0.2461,0.1011,-0.244,-2.435,turbulent,false,0.611
NACA-4415,3000000,-6.0,run_04,-0.279,0.10018,-0.244,-2.785,turbulent,false,0.611
NACA-4415,3000000,-5.5,run_01,-0.198,0.08902,-0.2445,-2.224,turbulent,false,0.6147
NACA-4415,3000000,-5.5,run_02,-0.2194,0.08757,-0.2445,-2.505,turbulent,false,0.6147
NACA-4415,3000000,-5.5,run_03,-0.1966,0.0866,-0.2445,-2.27,turbulent,false,0.6147
NACA-4415,3000000,-5.5,run_04,-0.2032,0.08782,-0.2445,-2.314,turbulent,false,0.6147
NACA-4415,3000000,-5.0,run_01,-0.1424,0.07664,-0.245,-1.859,turbulent,false,0.6185
NACA-4415,3000000,-5.0,run_02,-0.1608,0.07558,-0.245,-2.128,turbulent,false,0.6185
NACA-4415,3000000,-5.0,run_03,-0.1432,0.07677,-0.245,-1.865,turbulent,false,0.6185
NACA-4415,3000000,-5.0,run_04,-0.1396,0.07823,-0.245,-1.785,turbulent,false,0.6185
NACA-4415,3000000,-4.5,run_01,-0.1227,0.0672,-0.2455,-1.825,turbulent,false,0.6222
NACA-4415,3000000,-4.5,run_02,-0.0988,0.06781,-0.2455,-1.458,turbulent,false,0.6222
NACA-4415,3000000,-4.5,run_03,-0.1227,0.06717,-0.2455,-1.827,turbulent,false,0.6222
NACA-4415,3000000,-4.5,run_04,-0.0872,0.06729,-0.2455,-1.296,turbulent,false,0.6222
NACA-4415,3000000,-4.0,run_01,-0.0275,0.05728,-0.246,-0.479,turbulent,false,0.626
NACA-4415,3000000,-4.0,run_02,0.0027,0.05781,-0.246,0.047,turbulent,false,0.626
NACA-4415,3000000,-4.0,run_03,-0.0336,0.05873,-0.246,-0.572,turbulent,false,0.626
NACA-4415,3000000,-4.0,run_04,-0.0117,0.05818,-0.246,-0.202,turbulent,false,0.626
NACA-4415,3000000,-3.5,run_01,0.0116,0.04901,-0.2465,0.236,turbulent,false,0.6297
NACA-4415,3000000,-3.5,run_02,0.0184,0.04874,-0.2465,0.378,turbulent,false,0.6297
NACA-4415,3000000,-3.5,run_03,0.0321,0.04881,-0.2465,0.658,turbulent,false,0.6297
NACA-4415,3000000,-3.5,run_04,0.0204,0.0503,-0.2465,0.406,turbulent,false,0.6297
NACA-4415,3000000,-3.0,run_01,0.074,0.0424,-0.247,1.746,turbulent,false,0.6335
NACA-4415,3000000,-3.0,run_02,0.0792,0.04211,-0.247,1.88,turbulent,false,0.6335
NACA-4415,3000000,-3.0,run_03,0.0648,0.04217,-0.247,1.536,turbulent,false,0.6335
NACA-4415,3000000,-3.0,run_04,0.071,0.04355,-0.247,1.629,turbulent,false,0.6335
NACA-4415,3000000,-2.5,run_01,0.1083,0.03373,-0.2475,3.21,turbulent,false,0.6372
NACA-4415,3000000,-2.5,run_02,0.1195,0.03488,-0.2475,3.427,turbulent,false,0.6372
NACA-4415,3000000,-2.5,run_03,0.1097,0.03491,-0.2475,3.142,turbulent,false,0.6372
NACA-4415,3000000,-2.5,run_04,0.126,0.0344,-0.2475,3.662,turbulent,false,0.6372
NACA-4415,3000000,-2.0,run_01,0.1579,0.02718,-0.248,5.809,turbulent,false,0.641
NACA-4415,3000000,-2.0,run_02,0.1936,0.02827,-0.248,6.851,turbulent,false,0.641
NACA-4415,3000000,-2.0,run_03,0.1545,0.02864,-0.248,5.395,turbulent,false,0.641
NACA-4415,3000000,-2.0,run_04,0.1884,0.02775,-0.248,6.788,turbulent,false,0.641
NACA-4415,3000000,-1.5,run_01,0.238,0.0223,-0.2485,10.673,turbulent,false,0.6447
NACA-4415,3000000,-1.5,run_02,0.2356,0.02234,-0.2485,10.546,turbulent,false,0.6447
NACA-4415,3000000,-1.5,run_03,0.254,0.02299,-0.2485,11.045,turbulent,false,0.6447
NACA-4415,3000000,-1.5,run_04,0.2398,0.0216,-0.2485,11.101,turbulent,false,0.6447
NACA-4415,3000000,-1.0,run_01,0.2809,0.01714,-0.249,16.386,turbulent,false,0.6485
