incident_id,occurred_at,incident_type,severity,latitude,longitude
INC-005272,2025-06-27T22:46:42,vandalism,medium,39.732979,-104.955917
INC-005273,2025-09-24T06:22:05,theft-from-vehicle,low,34.117068,-118.271041
INC-005274,2025-07-05T13:15:24,robbery,low,30.211857,-97.666512
INC-005275,2026-02-01T07:02:00,drug-violation,high,41.863706,-87.44566
INC-005276,2025-05-09T23:10:05,vandalism,low,41.738445,-87.573166
INC-005277,2026-03-21T01:39:48,vandalism,low,40.805091,-74.101879
INC-005278,2025-07-01T22:45:37,burglary,medium,37.847556,-122.614501
INC-005279,2025-01-04T15:58:05,theft-from-vehicle,low,40.696431,-74.051434
INC-005280,2026-04-16T13:21:03,vehicle-theft,low,41.912035,-87.817233
INC-005281,2024-12-27T01:11:08,fraud,medium,39.743771,-105.218006
INC-005282,2026-04-22T18:03:37,burglary,low,34.141925,-118.408844
INC-005283,2025-06-21T03:16:55,vandalism,low,25.729657,-80.25101
INC-005284,2025-07-08T08:43:01,vehicle-theft,low,47.595838,-122.433425
INC-005285,2025-02-24T07:51:55,theft-from-vehicle,medium,30.157917,-97.628851
INC-005286,2025-10-22T10:07:18,assault,low,33.943032,-118.132774
INC-005287,2024-11-05T00:25:11,other,high,47.712775,-122.244516
INC-005288,2025-09-20T21:55:36,assault,low,47.685383,-122.284047
INC-005289,2024-08-29T17:00:59,drug-violation,medium,47.650584,-122.493807
INC-005290,2024-06-19T22:22:42,other,low,33.902383,-118.124448
INC-005291,2025-08-27T22:22:02,burglary,low,37.693471,-122.367871
INC-005292,2024-10-09T21:41:30,burglary,low,41.929807,-87.746856
INC-005293,2025-01-04T12:17:52,burglary,low,40.804149,-74.146391
INC-005294,2024-05-09T12:09:35,burglary,low,33.931245,-118.172258
INC-005295,2025-07-21T00:21:10,burglary,low,25.731519,-80.388646
INC-005296,2025-05-08T22:12:47,theft-from-vehicle,low,37.746793,-122.520118
INC-005297,2025-08-05T03:06:31,assault,low,37.767216,-122.37621
INC-005298,2025-05-28T03:50:03,other,low,40.580884,-74.080927
INC-005299,2025-06-03T19:41:19,theft-from-vehicle,low,37.730746,-122.289923
INC-005300,2025-06-29T14:02:20,vehicle-theft,medium,37.768222,-122.395097
INC-005301,2025-12-22T06:56:24,theft-from-vehicle,high,40.689634,-73.857179
INC-005302,2024-08-17T17:46:57,burglary,medium,40.835625,-73.909236
INC-005303,2024-09-11T21:29:31,other,medium,39.834146,-105.05239
INC-005304,2026-01-23T06:27:06,drug-violation,low,47.755391,-122.427591
INC-005305,2025-03-22T23:30:05,other,medium,41.964141,-87.467348
INC-005306,2025-08-12T10:03:10,burglary,low,37.706059,-122.465505
INC-005307,2024-12-28T01:27:24,theft-from-vehicle,low,37.7028,-122.603513
INC-005308,2024-11-03T13:09:39,theft-from-vehicle,high,41.97928,-87.518237
INC-005309,2025-04-02T22:02:12,drug-violation,medium,39.827968,-105.116777
INC-005310,2026-03-20T13:12:25,theft-from-vehicle,low,41.821891,-87.545345
INC-005311,2024-07-05T23:33:50,burglary,low,33.922929,-118.253585
INC-005312,2025-12-25T23:38:46,vehicle-theft,medium,34.214514,-118.286706
INC-005313,2024-08-12T19:46:20,vandalism,low,39.81972,-105.052749
INC-005314,2025-08-19T22:39:55,drug-violation,low,37.837072,-122.437156
INC-005315,2026-03-18T22:22:14,vandalism,low,34.166676,-118.208012
INC-005316,2024-11-29T12:53:09,theft-from-vehicle,medium,25.906769,-80.107371
INC-005317,2024-10-13T21:35:53,theft-from-vehicle,low,30.273083,-97.838081
INC-005318,2025-09-19T07:24:17,robbery,low,34.166187,-118.143473
INC-005319,2025-03-08T18:43:32,burglary,medium,25.74549,-80.055626
INC-005320,2025-03-10T15:18:32,robbery,high,39.781624,-105.180932
INC-005321,2024-07-24T10:06:08,other,low,33.962895,-118.056925
INC-005322,2024-05-19T03:46:46,robbery,low,37.666702,-122.482557
INC-005323,2024-06-12T12:12:22,vandalism,high,40.820664,-74.037819
INC-005324,2024-12-30T23:14:54,burglary,low,41.802337,-87.745173
INC-005325,2024-07-01T23:24:58,other,low,37.643324,-122.352212
INC-005326,2025-08-21T20:10:16,assault,low,25.914399,-80.251582
INC-005327,2025-05-17T23:55:54,robbery,medium,37.849438,-122.49982
INC-005328,2025-11-29T15:19:25,vehicle-theft,low,30.138276,-97.719972
INC-005329,2025-01-14T11:21:08,vehicle-theft,medium,40.859356,-74.047526
INC-005330,2025-11-06T09:19:28,vandalism,medium,37.795804,-122.257453
INC-005331,2024-10-13T00:45:42,vehicle-theft,low,34.133459,-118.291586
INC-005332,2025-05-20T07:33:55,burglary,low,40.76539,-73.842221
INC-005333,2026-01-01T04:36:21,vandalism,high,33.937906,-118.125063
INC-005334,2024-05-20T20:33:03,vehicle-theft,low,30.33097,-97.622564
INC-005335,2025-09-12T09:34:03,burglary,medium,33.968083,-118.064067
INC-005336,2024-05-08T22:21:31,burglary,medium,34.076803,-118.233853
INC-005337,2026-04-18T11:38:42,assault,low,34.16825,-118.206923
INC-005338,2026-04-15T06:22:02,vandalism,medium,30.282981,-97.935054
INC-005339,2026-03-15T13:13:43,vehicle-theft,low,40.71766,-74.179754
INC-005340,2024-09-06T05:21:17,fraud,low,37.721413,-122.471626
INC-005341,2024-10-09T11:37:56,drug-violation,low,37.668219,-122.556364
INC-005342,2025-05-11T18:10:36,theft-from-vehicle,low,39.595715,-104.920365
INC-005343,2026-01-29T10:49:26,theft-from-vehicle,medium,41.889804,-87.571014
INC-005344,2025-12-27T19:52:54,theft-from-vehicle,medium,40.610503,-73.948765
INC-005345,2024-05-31T03:20:25,vehicle-theft,medium,34.073657,-118.332779
INC-005346,2026-01-01T09:23:19,theft-from-vehicle,low,40.738458,-74.085048
INC-005347,2024-11-22T23:43:20,fraud,low,37.609515,-122.396329
INC-005348,2025-07-24T01:13:00,assault,low,34.079118,-118.261927
INC-005349,2024-12-06T04:10:59,theft-from-vehicle,medium,25.922594,-80.158291
INC-005350,2026-04-06T02:40:12,burglary,low,34.129861,-118.070824
INC-005351,2024-08-08T03:19:02,drug-violation,medium,39.770874,-105.026431
INC-005352,2025-06-14T15:19:16,other,low,40.608514,-73.933609
INC-005353,2025-10-23T03:07:17,burglary,low,34.015791,-118.219387
INC-005354,2025-12-15T03:28:47,vandalism,low,25.81228,-80.380461
INC-005355,2025-06-16T05:58:39,burglary,medium,37.812725,-122.337193
INC-005356,2024-05-17T17:48:26,fraud,low,37.640239,-122.512198
INC-005357,2025-10-11T09:38:05,theft-from-vehicle,low,41.720782,-87.673711
INC-005358,2024-09-07T22:12:54,vandalism,low,47.575991,-122.402728
INC-005359,2024-09-07T18:26:42,burglary,low,37.688853,-122.416158
INC-005360,2024-07-13T05:24:02,burglary,low,40.772541,-74.104893
INC-005361,2024-05-22T03:55:06,theft-from-vehicle,medium,41.819362,-87.539161
INC-005362,2025-02-17T01:30:42,vehicle-theft,medium,40.785421,-73.885382
INC-005363,2025-02-19T00:47:24,theft-from-vehicle,low,37.67384,-122.503671
INC-005364,2025-07-22T03:07:03,theft-from-vehicle,low,40.719523,-74.176549
INC-005365,2025-02-01T18:07:37,theft-from-vehicle,medium,37.864946,-122.532847
INC-005366,2025-08-02T01:57:41,assault,medium,34.103897,-118.074995
INC-005367,2024-12-13T07:02:39,other,high,40.76258,-73.798343
INC-005368,2024-09-03T10:35:18,vandalism,low,37.771317,-122.498476
INC-005369,2024-07-24T20:28:50,theft-from-vehicle,high,34.219851,-118.174638
INC-005370,2024-07-10T05:40:41,theft-from-vehicle,low,33.99438,-118.11184
INC-005371,2024-07-23T20:41:04,burglary,low,41.836831,-87.501716
INC-005372,2024-08-08T09:02:28,burglary,medium,37.889968,-122.408302
INC-005373,2025-09-11T07:37:47,burglary,medium,25.855058,-80.234302
INC-005374,2024-09-28T00:26:45,fraud,low,34.166661,-118.364997
INC-005375,2024-05-13T22:30:47,robbery,low,34.12542,-118.151918
INC-005376,2026-01-04T04:43:20,burglary,low,37.825247,-122.379726
INC-005377,2024-09-14T22:02:17,other,medium,39.800459,-105.14142
INC-005378,2024-11-04T22:08:49,theft-from-vehicle,low,30.196815,-97.829949
INC-005379,2025-03-03T06:49:31,other,medium,30.299921,-97.701914
INC-005380,2026-03-03T19:19:45,drug-violation,low,33.910381,-118.25198
INC-005381,2026-04-15T20:12:56,burglary,high,47.597615,-122.261969
INC-005382,2025-05-29T05:45:49,theft-from-vehicle,low,47.746891,-122.409987
INC-005383,2026-04-27T11:37:31,vandalism,low,30.173525,-97.854077
INC-005384,2025-07-08T21:09:41,vehicle-theft,low,41.89984,-87.802925
INC-005385,2025-10-25T07:48:50,drug-violation,low,40.69409,-74.22657
INC-005386,2025-06-05T08:41:41,vehicle-theft,low,37.922546,-122.384602
INC-005387,2026-01-01T20:50:31,burglary,low,30.140952,-97.623432
INC-005388,2025-07-21T21:59:16,burglary,low,37.801921,-122.281894
INC-005389,2025-01-17T13:36:56,robbery,low,37.85123,-122.533278
INC-005390,2025-06-22T05:09:22,burglary,low,37.718707,-122.218528
INC-005391,2025-09-24T23:53:57,theft-from-vehicle,medium,40.666561,-74.127952
INC-005392,2026-03-13T02:00:28,vandalism,high,40.648608,-73.78683
INC-005393,2025-09-30T11:51:58,burglary,low,30.169728,-97.764318
INC-005394,2025-09-17T15:26:03,drug-violation,medium,37.912889,-122.390393
INC-005395,2026-02-10T20:29:35,burglary,medium,37.815036,-122.59077
INC-005396,2025-02-21T05:42:10,assault,low,34.149532,-118.376881
INC-005397,2025-10-26T17:52:08,vehicle-theft,low,47.549101,-122.209775
INC-005398,2025-07-07T00:43:40,fraud,high,40.716789,-74.027745
INC-005399,2025-02-26T16:28:23,robbery,low,39.687643,-105.201608
INC-005400,2024-10-04T10:30:22,vandalism,medium,40.658442,-73.790601
INC-005401,2025-12-22T23:48:36,burglary,low,40.58321,-74.133578
INC-005402,2024-10-20T04:51:19,robbery,low,34.141302,-118.280521
INC-005403,2025-03-12T04:24:49,other,low,39.754079,-105.187367
INC-005404,2024-12-23T07:46:39,burglary,medium,30.282291,-97.605815
INC-005405,2025-03-20T20:30:44,theft-from-vehicle,low,47.484844,-122.265805
INC-005406,2024-07-15T03:52:12,vehicle-theft,medium,33.934865,-118.089114
INC-005407,2025-10-21T22:03:45,theft-from-vehicle,medium,39.845212,-104.889245
INC-005408,2024-08-29T04:53:07,burglary,low,33.895453,-118.319276
INC-005409,2026-01-01T15:46:47,theft-from-vehicle,medium,33.995565,-118.429431
INC-005410,2024-10-23T18:46:41,vehicle-theft,medium,25.594163,-80.139754
INC-005411,2026-01-15T02:57:05,burglary,low,33.911286,-118.139496
INC-005412,2026-03-24T09:53:05,drug-violation,low,33.986439,-118.351467
INC-005413,2024-11-18T17:28:42,other,low,37.734913,-122.449123
INC-005414,2024-11-08T22:21:30,vandalism,low,47.478328,-122.301736
INC-005415,2025-01-30T20:10:04,theft-from-vehicle,medium,30.363684,-97.60612
INC-005416,2024-06-04T16:07:37,drug-violation,low,40.582695,-74.155215
INC-005417,2026-04-30T06:25:18,theft-from-vehicle,medium,37.65166,-122.575762
INC-005418,2024-07-18T09:37:54,assault,medium,30.314063,-97.597935
INC-005419,2025-10-05T06:16:42,theft-from-vehicle,low,41.759841,-87.506384
INC-005420,2025-06-20T00:44:38,assault,medium,41.848802,-87.667697
INC-005421,2024-05-09T22:51:58,vehicle-theft,low,37.691581,-122.345203
INC-005422,2026-04-28T12:09:06,vandalism,medium,37.822512,-122.202807
INC-005423,2026-03-20T05:21:30,assault,medium,30.31971,-97.628198
INC-005424,2024-06-05T04:12:48,theft-from-vehicle,low,34.095963,-118.395363
INC-005425,2025-04-11T02:27:10,burglary,medium,33.908243,-118.159517
INC-005426,2025-01-25T06:21:43,vehicle-theft,medium,47.616695,-122.125446
INC-005427,2026-04-07T08:18:12,drug-violation,medium,37.836393,-122.209178
INC-005428,2024-08-28T12:46:33,other,medium,25.881733,-80.148749
INC-005429,2025-06-20T13:15:20,vandalism,low,25.6935,-80.224227
INC-005430,2025-11-07T08:00:17,burglary,medium,25.798234,-80.142037
INC-005431,2026-01-28T07:01:31,burglary,low,30.329578,-97.660204
INC-005432,2024-06-04T10:06:04,burglary,low,37.755154,-122.307617
INC-005433,2026-03-18T04:29:01,theft-from-vehicle,low,25.782828,-80.008907
INC-005434,2025-10-19T19:35:49,theft-from-vehicle,low,37.809983,-122.631701
INC-005435,2026-04-18T03:12:49,vandalism,high,47.650133,-122.578997
INC-005436,2025-10-03T16:59:59,vehicle-theft,high,34.094474,-118.395542
INC-005437,2025-01-26T03:21:32,theft-from-vehicle,medium,25.699428,-80.374131
INC-005438,2024-08-29T05:45:46,theft-from-vehicle,low,37.873954,-122.426209
INC-005439,2026-02-28T19:40:32,vandalism,medium,47.688264,-122.463707
INC-005440,2025-11-22T05:03:37,assault,medium,37.802119,-122.360939
INC-005441,2024-11-10T17:03:07,robbery,medium,33.991282,-118.257825
INC-005442,2024-10-14T08:29:58,assault,medium,47.530245,-122.296302
INC-005443,2024-09-30T15:43:29,vandalism,medium,39.827576,-105.075193
INC-005444,2024-11-30T02:08:40,theft-from-vehicle,low,40.731207,-73.974075
INC-005445,2024-06-25T12:23:52,other,low,25.67911,-80.06348
INC-005446,2026-01-21T14:24:21,theft-from-vehicle,high,34.061928,-118.319058
INC-005447,2024-06-06T00:32:20,burglary,low,41.823987,-87.728617
INC-005448,2025-11-26T04:16:54,theft-from-vehicle,medium,40.751653,-74.068794
INC-005449,2024-11-12T19:50:21,other,low,37.671456,-122.584253
INC-005450,2026-02-12T09:43:29,vandalism,high,47.736179,-122.37362
INC-005451,2024-05-17T23:10:06,vandalism,low,34.192381,-118.257853
INC-005452,2024-07-29T12:54:29,vehicle-theft,high,33.915796,-118.275883
INC-005453,2026-04-19T07:27:36,fraud,low,37.696828,-122.322229
INC-005454,2024-11-21T01:34:50,theft-from-vehicle,low,33.918146,-118.152386
INC-005455,2025-01-29T16:50:45,burglary,high,25.681216,-80.184747
INC-005456,2025-04-18T23:22:45,burglary,low,30.146842,-97.648011
INC-005457,2025-01-15T07:45:24,vandalism,low,30.25487,-97.565203
INC-005458,2024-07-04T11:59:30,vandalism,low,34.174105,-118.398763
INC-005459,2025-11-19T22:46:11,theft-from-vehicle,medium,25.866567,-80.240287
INC-005460,2025-07-15T03:50:25,fraud,medium,47.635986,-122.163366
INC-005461,2025-11-27T09:35:24,assault,low,40.688862,-74.036214
INC-005462,2024-07-08T10:43:50,fraud,high,25.734499,-80.131107
INC-005463,2026-02-05T00:36:17,vandalism,medium,33.932433,-118.356206
INC-005464,2025-08-01T23:02:03,theft-from-vehicle,high,40.837938,-73.967936
INC-005465,2024-05-10T14:39:59,vehicle-theft,low,41.999778,-87.564273
INC-005466,2024-06-21T23:38:09,theft-from-vehicle,low,37.90797,-122.432071
INC-005467,2025-08-09T10:34:03,robbery,low,25.756699,-80.285283
INC-005468,2025-06-22T10:15:21,vandalism,medium,40.611496,-74.07553
INC-005469,2024-07-05T12:44:49,vandalism,medium,34.201326,-118.199577
INC-005470,2025-05-17T13:42:58,assault,low,41.859982,-87.815951
INC-005471,2025-11-01T06:29:44,vandalism,low,37.8134,-122.612271
INC-005472,2024-09-27T04:57:59,vehicle-theft,low,47.558181,-122.097856
INC-005473,2025-03-30T03:24:08,vandalism,low,34.129456,-118.299746
INC-005474,2024-05-27T08:25:15,assault,low,25.886416,-80.156632
INC-005475,2026-01-18T01:40:58,theft-from-vehicle,medium,37.740731,-122.269184
INC-005476,2024-09-21T21:28:13,other,low,41.84911,-87.683443
INC-005477,2025-03-16T21:04:39,drug-violation,medium,30.337562,-97.75461
INC-005478,2024-08-08T00:44:10,theft-from-vehicle,medium,37.740825,-122.642333
INC-005479,2026-01-29T01:47:21,burglary,medium,37.662721,-122.2595
INC-005480,2024-10-15T04:51:08,theft-from-vehicle,high,37.919405,-122.365173
INC-005481,2025-08-29T20:05:58,drug-violation,low,30.289568,-97.906545
INC-005482,2025-05-02T18:05:04,drug-violation,medium,42.032015,-87.723871
INC-005483,2026-01-21T21:14:29,assault,low,47.702345,-122.148573
INC-005484,2025-08-18T17:32:26,assault,medium,39.898079,-104.892034
INC-005485,2025-11-14T01:16:22,burglary,low,33.887959,-118.329873
INC-005486,2025-08-17T14:11:31,other,medium,30.277065,-97.75212
INC-005487,2024-08-02T23:28:41,robbery,high,34.14309,-118.101531
INC-005488,2024-05-27T09:32:35,other,low,25.722409,-80.10734
INC-005489,2024-12-18T06:28:30,vandalism,medium,47.655544,-122.502307
INC-005490,2025-09-07T12:44:11,other,low,41.916422,-87.573515
INC-005491,2024-12-03T13:01:29,theft-from-vehicle,low,41.890189,-87.713229
INC-005492,2026-03-13T17:46:37,fraud,low,30.306715,-97.710405
INC-005493,2024-06-25T00:37:10,assault,low,39.654861,-105.118042
INC-005494,2024-10-02T08:49:39,drug-violation,low,40.739128,-73.920469
INC-005495,2024-08-14T18:55:04,vandalism,low,33.8828,-118.305876
INC-005496,2025-03-18T00:53:13,vehicle-theft,medium,37.836054,-122.429246
INC-005497,2026-03-24T20:52:13,assault,low,30.255788,-97.600186
INC-005498,2025-09-14T17:45:12,assault,medium,40.589354,-74.073058
INC-005499,2024-07-24T10:24:45,fraud,medium,39.741722,-104.92897
INC-005500,2025-12-10T00:44:38,drug-violation,low,41.868834,-87.851817
INC-005501,2025-07-28T09:05:41,assault,low,39.741166,-104.827594
INC-005502,2024-06-12T21:33:21,assault,medium,41.836928,-87.819843
INC-005503,2026-01-27T06:06:40,other,low,37.725562,-122.23823
INC-005504,2025-03-30T05:44:05,vehicle-theft,low,37.827691,-122.614663
INC-005505,2025-02-22T02:15:17,robbery,low,41.990633,-87.467475
INC-005506,2024-05-25T04:31:08,burglary,low,47.577885,-122.11736
INC-005507,2024-09-28T02:01:28,theft-from-vehicle,low,40.740266,-74.102566
INC-005508,2024-11-10T09:22:43,assault,low,30.190207,-97.830313
INC-005509,2026-04-21T18:18:57,theft-from-vehicle,low,25.621337,-80.146911
INC-005510,2026-04-11T09:39:33,drug-violation,medium,25.599392,-80.1061
INC-005511,2024-05-04T12:14:49,vandalism,low,30.23558,-97.653374
INC-005512,2024-11-11T10:43:54,robbery,low,30.267841,-97.617051
INC-005513,2025-01-20T23:47:16,other,low,34.12604,-118.416542
INC-005514,2025-04-30T21:01:53,fraud,low,37.894079,-122.539607
INC-005515,2024-10-28T15:32:49,theft-from-vehicle,medium,41.93382,-87.662814
INC-005516,2025-10-04T17:17:09,vandalism,low,37.751088,-122.354639
INC-005517,2025-02-05T22:44:16,drug-violation,low,37.808419,-122.390148
INC-005518,2025-11-05T14:32:52,theft-from-vehicle,low,41.902327,-87.710662
INC-005519,2024-10-10T10:07:11,assault,medium,40.656998,-74.021307
INC-005520,2025-04-11T16:21:58,vehicle-theft,high,40.641884,-74.120649
INC-005521,2025-09-13T08:11:40,robbery,medium,34.007595,-118.252813
INC-005522,2025-12-22T12:41:13,burglary,low,42.034411,-87.747784
INC-005523,2024-10-02T17:53:44,other,low,25.745146,-80.020024
INC-005524,2025-05-06T06:42:02,fraud,high,25.651572,-80.098489
INC-005525,2026-01-03T21:06:50,vandalism,low,33.95686,-118.128238
INC-005526,2024-07-30T02:38:14,theft-from-vehicle,low,47.771545,-122.27721
INC-005527,2024-12-26T22:58:56,robbery,medium,37.857695,-122.233678
INC-005528,2024-06-06T15:28:29,assault,low,40.865488,-73.915636
INC-005529,2024-06-17T03:25:27,theft-from-vehicle,medium,34.020646,-118.183532
INC-005530,2025-01-20T07:43:30,drug-violation,medium,37.836782,-122.417149
INC-005531,2025-07-06T08:58:38,robbery,medium,40.601621,-74.022229
INC-005532,2024-10-14T10:29:34,burglary,high,37.95353,-122.418126
INC-005533,2026-03-27T17:30:53,vehicle-theft,low,30.420004,-97.676665
INC-005534,2025-04-28T03:10:41,assault,medium,30.199706,-97.628378
INC-005535,2025-01-31T10:26:55,assault,medium,30.166452,-97.58683
INC-005536,2024-08-24T05:52:44,vandalism,medium,34.073911,-118.250746
INC-005537,2025-04-11T09:51:25,fraud,low,30.35851,-97.585161
INC-005538,2024-05-02T16:25:22,burglary,low,33.98752,-118.067837
INC-005539,2024-07-16T13:48:23,fraud,medium,39.621239,-104.918666
INC-005540,2025-12-24T18:47:06,robbery,low,25.795376,-80.027164
INC-005541,2025-03-04T17:19:26,assault,low,40.682546,-73.953869
INC-005542,2026-04-11T04:58:25,vandalism,low,25.784063,-80.24581
INC-005543,2025-05-02T12:57:00,drug-violation,low,30.393127,-97.819289
INC-005544,2024-11-20T21:13:50,drug-violation,low,40.759151,-73.875867
INC-005545,2025-09-29T22:10:52,other,medium,37.659887,-122.428387
INC-005546,2025-05-21T10:32:36,theft-from-vehicle,medium,40.774418,-73.834816
INC-005547,2024-07-13T17:33:08,robbery,medium,25.875835,-80.054874
INC-005548,2024-10-03T14:07:07,assault,low,25.814539,-80.306771
INC-005549,2026-04-30T15:16:09,vandalism,low,41.834239,-87.666069
INC-005550,2024-05-26T17:24:22,vandalism,low,40.601719,-73.91688
INC-005551,2024-08-06T14:54:54,vehicle-theft,high,33.93686,-118.40718
INC-005552,2025-01-06T14:56:26,theft-from-vehicle,low,40.633445,-73.969099
INC-005553,2025-08-19T13:22:59,vandalism,low,39.80911,-104.874957
INC-005554,2026-03-24T21:23:33,assault,low,41.831078,-87.841564
INC-005555,2025-05-12T19:05:11,burglary,high,41.847117,-87.502884
INC-005556,2024-08-17T14:44:23,burglary,low,40.748533,-74.165676
INC-005557,2025-12-01T23:18:53,theft-from-vehicle,low,41.746886,-87.649391
INC-005558,2025-07-02T03:41:42,theft-from-vehicle,low,34.163831,-118.126214
INC-005559,2025-03-31T15:27:55,other,medium,37.806528,-122.342966
INC-005560,2025-02-16T09:57:26,theft-from-vehicle,low,25.793886,-80.135971
INC-005561,2025-10-03T15:52:01,theft-from-vehicle,low,41.979494,-87.542893
INC-005562,2025-08-17T02:24:25,theft-from-vehicle,high,25.750782,-80.070896
INC-005563,2024-07-14T01:54:24,theft-from-vehicle,low,47.629646,-122.510589
INC-005564,2024-10-26T09:59:56,robbery,low,47.687017,-122.266125
INC-005565,2025-11-02T11:31:19,burglary,low,25.720279,-80.078814
INC-005566,2026-03-16T13:17:32,theft-from-vehicle,low,25.757412,-80.319688
INC-005567,2024-05-01T20:46:59,assault,low,25.881515,-80.272122
INC-005568,2024-09-09T23:17:20,burglary,low,30.163938,-97.588931
INC-005569,2024-12-05T02:31:21,other,medium,25.747012,-80.27518
INC-005570,2026-02-21T04:15:28,theft-from-vehicle,low,37.689225,-122.470392
INC-005571,2025-07-03T22:51:35,drug-violation,medium,34.104858,-118.354251
INC-005572,2025-12-28T08:31:06,theft-from-vehicle,low,40.583162,-74.061546
INC-005573,2026-03-21T16:19:13,robbery,low,25.58258,-80.197593
INC-005574,2025-04-25T01:59:21,theft-from-vehicle,high,39.841114,-104.906153
INC-005575,2024-07-30T14:03:59,vandalism,low,30.180469,-97.805393
INC-005576,2024-09-25T07:13:41,vandalism,low,25.921737,-80.252618
INC-005577,2026-04-02T22:50:39,theft-from-vehicle,low,40.69438,-73.906154
INC-005578,2024-10-20T02:56:26,assault,medium,33.946307,-118.367613
INC-005579,2025-03-24T19:41:22,theft-from-vehicle,low,47.751471,-122.178784
INC-005580,2025-02-21T16:14:18,robbery,low,34.151556,-118.118028
INC-005581,2024-12-01T14:52:50,fraud,medium,25.68335,-80.065586
INC-005582,2025-08-26T06:18:34,burglary,low,34.115019,-118.435333
INC-005583,2026-03-25T03:53:45,vehicle-theft,medium,37.923335,-122.428182
INC-005584,2024-11-13T21:50:38,drug-violation,medium,37.754894,-122.290073
INC-005585,2026-01-06T02:04:32,theft-from-vehicle,low,37.79434,-122.280977
INC-005586,2025-02-15T21:28:39,burglary,medium,39.807542,-105.043017
INC-005587,2024-10-25T19:42:11,theft-from-vehicle,medium,30.272604,-97.870621
INC-005588,2025-10-30T21:04:58,vehicle-theft,low,25.628127,-80.099522
INC-005589,2024-12-23T02:46:01,other,low,34.158011,-118.262895
INC-005590,2024-08-29T09:27:59,burglary,medium,39.808481,-105.163714
INC-005591,2025-02-08T21:59:59,other,low,47.648452,-122.105441
INC-005592,2024-06-14T08:03:21,burglary,medium,39.701069,-104.869433
INC-005593,2025-05-24T08:37:59,theft-from-vehicle,medium,25.749453,-80.100093
INC-005594,2025-08-19T08:27:02,burglary,medium,37.631071,-122.325342
INC-005595,2026-02-26T06:32:45,theft-from-vehicle,low,30.389019,-97.634433
INC-005596,2025-05-31T15:19:00,burglary,low,25.87051,-80.128494
INC-005597,2024-10-27T13:33:36,drug-violation,low,30.345796,-97.66815
INC-005598,2024-07-12T07:38:26,vandalism,high,37.812478,-122.211567
INC-005599,2024-09-14T21:16:11,vandalism,medium,37.814418,-122.547277
INC-005600,2025-07-15T22:01:05,assault,low,33.999137,-118.106508
INC-005601,2024-07-15T13:54:38,vandalism,low,41.925789,-87.726639
INC-005602,2024-08-07T00:33:34,assault,low,41.773913,-87.624378
INC-005603,2024-08-02T19:26:44,theft-from-vehicle,low,25.761789,-80.152281
INC-005604,2025-07-13T18:10:54,theft-from-vehicle,low,37.891952,-122.495047
INC-005605,2025-02-14T18:02:35,assault,low,40.651856,-74.081464
INC-005606,2025-04-05T00:48:25,robbery,medium,47.635185,-122.468736
INC-005607,2024-11-15T08:36:35,other,low,30.233618,-97.723161
INC-005608,2026-03-09T11:40:33,other,medium,33.969589,-118.284435
INC-005609,2024-10-17T10:53:25,burglary,low,41.834326,-87.619048
INC-005610,2024-11-07T02:59:44,vandalism,medium,25.675933,-80.082564
INC-005611,2025-07-14T16:37:12,vehicle-theft,high,34.140316,-118.255658
INC-005612,2024-05-15T12:10:30,burglary,low,40.725419,-74.104658
INC-005613,2024-11-26T14:37:54,theft-from-vehicle,low,41.82713,-87.455883
INC-005614,2026-01-01T22:50:18,burglary,medium,30.343301,-97.580758
INC-005615,2026-03-22T08:55:27,assault,low,34.005195,-118.269586
INC-005616,2026-04-21T15:18:07,theft-from-vehicle,low,25.738903,-80.218078
INC-005617,2025-05-09T05:18:25,burglary,medium,33.949925,-118.363039
INC-005618,2026-04-10T08:26:08,theft-from-vehicle,medium,47.734525,-122.283118
INC-005619,2025-03-21T15:24:26,burglary,low,41.955568,-87.644439
INC-005620,2024-08-02T19:41:43,burglary,low,37.777868,-122.386371
INC-005621,2025-12-01T00:34:49,vehicle-theft,high,30.127508,-97.676508
INC-005622,2026-03-24T12:19:10,theft-from-vehicle,high,30.182056,-97.847256
INC-005623,2024-09-10T14:44:55,theft-from-vehicle,high,41.822145,-87.756304
INC-005624,2025-04-17T14:46:20,theft-from-vehicle,low,30.173171,-97.898243
INC-005625,2024-10-14T16:23:55,robbery,low,37.854016,-122.279212
INC-005626,2024-12-26T07:39:42,burglary,low,37.662556,-122.337536
INC-005627,2024-06-21T18:51:57,fraud,low,40.697361,-74.158322
INC-005628,2024-06-05T03:08:43,burglary,medium,40.732927,-74.20903
INC-005629,2024-08-25T12:17:26,drug-violation,low,34.010281,-118.118089
INC-005630,2026-04-20T15:21:27,vehicle-theft,low,34.083469,-118.330483
INC-005631,2025-09-13T08:31:36,other,low,41.81922,-87.506433
INC-005632,2024-09-02T12:46:01,fraud,low,37.803278,-122.405194
INC-005633,2025-04-16T06:56:19,theft-from-vehicle,high,40.708313,-74.195333
INC-005634,2025-03-12T10:51:52,vandalism,low,30.389103,-97.603656
INC-005635,2025-02-11T17:25:50,theft-from-vehicle,low,39.662167,-105.114913
INC-005636,2025-09-18T16:34:11,theft-from-vehicle,high,41.706483,-87.596165
INC-005637,2024-06-26T21:39:49,theft-from-vehicle,medium,33.920918,-118.339317
INC-005638,2026-01-17T19:25:39,other,low,34.19383,-118.222063
