sale_id,listing_id,sale_date,sale_price_usd,days_on_market,agent_id,financing
SALE-001143,LIST-000897,2026-04-28,573000,40,AGT-0634,cash
SALE-001144,LIST-002971,2025-04-23,899000,64,AGT-0551,conventional
SALE-001145,LIST-002925,2024-06-07,594000,27,AGT-0084,conventional
SALE-001146,LIST-002345,2024-06-20,1270000,39,AGT-0553,fha
SALE-001147,LIST-000991,2025-01-09,745000,33,AGT-0384,conventional
SALE-001148,LIST-004993,2025-02-09,640000,19,AGT-0214,conventional
SALE-001149,LIST-004886,2025-09-21,557000,37,AGT-0530,cash
SALE-001150,LIST-000222,2025-03-06,255000,68,AGT-0389,conventional
SALE-001151,LIST-000164,2025-05-19,1227000,73,AGT-0527,conventional
SALE-001152,LIST-003991,2025-03-12,702000,41,AGT-0435,fha
SALE-001153,LIST-001949,2024-08-22,481000,15,AGT-0292,conventional
SALE-001154,LIST-003107,2025-01-07,458000,47,AGT-0362,conventional
SALE-001155,LIST-003244,2025-07-13,269000,41,AGT-0746,conventional
SALE-001156,LIST-002988,2024-12-27,216000,58,AGT-0702,conventional
SALE-001157,LIST-004182,2025-01-19,625000,7,AGT-0773,conventional
SALE-001158,LIST-002634,2025-08-07,618000,75,AGT-0595,fha
SALE-001159,LIST-000465,2024-10-27,468000,33,AGT-0126,cash
SALE-001160,LIST-000247,2024-09-14,655000,68,AGT-0026,conventional
SALE-001161,LIST-000756,2024-11-07,1500000,62,AGT-0648,conventional
SALE-001162,LIST-002321,2026-03-07,334000,42,AGT-0538,conventional
SALE-001163,LIST-000023,2026-03-01,1934000,48,AGT-0337,fha
SALE-001164,LIST-003111,2026-03-14,349000,90,AGT-0047,cash
SALE-001165,LIST-000606,2024-05-29,213000,22,AGT-0374,va
SALE-001166,LIST-002133,2024-08-17,366000,50,AGT-0785,conventional
SALE-001167,LIST-003542,2026-02-06,598000,35,AGT-0040,conventional
SALE-001168,LIST-002432,2024-08-17,562000,53,AGT-0790,conventional
SALE-001169,LIST-000046,2026-01-25,1044000,50,AGT-0082,conventional
SALE-001170,LIST-000155,2024-07-22,365000,59,AGT-0116,va
SALE-001171,LIST-004820,2024-07-22,393000,56,AGT-0472,fha
SALE-001172,LIST-000245,2025-09-27,1034000,34,AGT-0063,conventional
SALE-001173,LIST-000142,2025-02-15,124000,58,AGT-0780,conventional
SALE-001174,LIST-003980,2026-01-16,478000,41,AGT-0536,conventional
SALE-001175,LIST-003257,2024-12-04,1867000,36,AGT-0765,fha
SALE-001176,LIST-003762,2025-03-27,959000,14,AGT-0183,fha
SALE-001177,LIST-004234,2025-01-19,403000,15,AGT-0780,cash
SALE-001178,LIST-002020,2025-01-22,256000,36,AGT-0015,cash
SALE-001179,LIST-004488,2024-10-09,1451000,26,AGT-0046,conventional
SALE-001180,LIST-000093,2024-06-29,491000,26,AGT-0243,conventional
SALE-001181,LIST-002028,2025-10-24,349000,17,AGT-0641,cash
SALE-001182,LIST-003238,2026-01-11,176000,26,AGT-0736,fha
SALE-001183,LIST-004419,2025-09-18,266000,40,AGT-0430,fha
SALE-001184,LIST-004890,2025-06-21,636000,22,AGT-0318,conventional
SALE-001185,LIST-001779,2025-03-25,328000,69,AGT-0093,cash
SALE-001186,LIST-001917,2025-08-24,845000,25,AGT-0135,conventional
SALE-001187,LIST-000318,2024-06-22,87000,1,AGT-0766,fha
SALE-001188,LIST-004402,2025-09-20,947000,60,AGT-0228,fha
SALE-001189,LIST-002125,2025-06-24,245000,37,AGT-0357,fha
SALE-001190,LIST-001575,2024-07-01,444000,43,AGT-0391,fha
SALE-001191,LIST-002661,2024-09-16,312000,41,AGT-0591,cash
SALE-001192,LIST-001733,2025-09-27,380000,61,AGT-0682,cash
SALE-001193,LIST-000229,2025-02-05,508000,51,AGT-0563,fha
SALE-001194,LIST-004798,2024-10-21,714000,31,AGT-0715,conventional
SALE-001195,LIST-000600,2026-02-21,1132000,1,AGT-0430,fha
SALE-001196,LIST-002665,2026-04-08,789000,19,AGT-0418,cash
SALE-001197,LIST-004558,2025-01-23,1021000,54,AGT-0217,conventional
SALE-001198,LIST-004656,2024-06-19,448000,35,AGT-0738,fha
SALE-001199,LIST-001128,2025-09-13,212000,42,AGT-0167,conventional
SALE-001200,LIST-003200,2025-12-28,1490000,10,AGT-0252,conventional
SALE-001201,LIST-000211,2025-06-15,1208000,28,AGT-0428,fha
SALE-001202,LIST-000773,2024-09-11,708000,63,AGT-0326,conventional
SALE-001203,LIST-004011,2025-10-05,467000,42,AGT-0527,conventional
SALE-001204,LIST-004957,2025-01-19,221000,55,AGT-0071,fha
SALE-001205,LIST-002456,2024-09-28,400000,55,AGT-0341,fha
SALE-001206,LIST-004240,2025-07-19,1059000,46,AGT-0614,fha
SALE-001207,LIST-003137,2025-12-04,435000,79,AGT-0226,conventional
SALE-001208,LIST-003183,2025-03-06,806000,72,AGT-0739,cash
SALE-001209,LIST-002787,2026-04-30,1032000,44,AGT-0755,conventional
SALE-001210,LIST-003374,2025-09-14,1259000,81,AGT-0370,cash
SALE-001211,LIST-004040,2026-02-11,464000,55,AGT-0452,conventional
SALE-001212,LIST-001070,2024-08-08,1131000,23,AGT-0345,conventional
SALE-001213,LIST-002190,2025-11-27,557000,39,AGT-0578,conventional
SALE-001214,LIST-003693,2025-08-05,504000,33,AGT-0177,other
SALE-001215,LIST-002914,2024-09-07,465000,35,AGT-0304,fha
SALE-001216,LIST-002233,2025-04-20,726000,78,AGT-0491,conventional
SALE-001217,LIST-004578,2025-07-12,315000,70,AGT-0797,cash
SALE-001218,LIST-004565,2025-07-30,1430000,16,AGT-0156,conventional
SALE-001219,LIST-003957,2025-08-08,896000,65,AGT-0068,conventional
SALE-001220,LIST-004130,2026-02-18,409000,26,AGT-0632,conventional
SALE-001221,LIST-001916,2024-06-16,418000,37,AGT-0366,conventional
SALE-001222,LIST-002075,2026-04-27,1041000,20,AGT-0567,va
SALE-001223,LIST-003814,2025-03-26,264000,48,AGT-0540,fha
SALE-001224,LIST-003699,2025-12-05,312000,54,AGT-0209,conventional
SALE-001225,LIST-001719,2026-04-27,1168000,22,AGT-0206,conventional
SALE-001226,LIST-001305,2024-07-09,529000,53,AGT-0063,conventional
SALE-001227,LIST-003571,2025-01-26,597000,67,AGT-0627,conventional
SALE-001228,LIST-004697,2026-01-29,451000,54,AGT-0696,conventional
SALE-001229,LIST-002918,2026-01-09,553000,40,AGT-0348,conventional
SALE-001230,LIST-003052,2024-11-22,492000,18,AGT-0168,conventional
SALE-001231,LIST-002863,2025-03-03,787000,67,AGT-0613,cash
SALE-001232,LIST-004263,2025-11-17,663000,70,AGT-0713,cash
SALE-001233,LIST-000960,2025-01-10,1357000,57,AGT-0202,other
SALE-001234,LIST-003815,2025-06-17,639000,59,AGT-0146,fha
SALE-001235,LIST-004619,2024-07-19,170000,70,AGT-0149,cash
SALE-001236,LIST-004729,2025-04-03,776000,54,AGT-0161,va
SALE-001237,LIST-002026,2025-11-16,1196000,45,AGT-0481,cash
SALE-001238,LIST-000041,2025-09-21,860000,48,AGT-0151,conventional
SALE-001239,LIST-003572,2025-11-06,582000,1,AGT-0264,conventional
SALE-001240,LIST-000152,2026-01-21,1129000,21,AGT-0104,conventional
SALE-001241,LIST-001720,2025-04-19,781000,69,AGT-0552,conventional
SALE-001242,LIST-003359,2025-06-14,674000,1,AGT-0262,va
SALE-001243,LIST-000228,2025-02-23,955000,37,AGT-0185,cash
SALE-001244,LIST-001451,2026-02-15,943000,43,AGT-0589,fha
SALE-001245,LIST-002182,2025-06-17,580000,44,AGT-0586,fha
SALE-001246,LIST-002844,2026-03-31,1063000,79,AGT-0166,va
SALE-001247,LIST-001234,2026-04-25,735000,66,AGT-0090,conventional
SALE-001248,LIST-003067,2024-08-28,489000,108,AGT-0172,conventional
SALE-001249,LIST-000199,2024-10-30,272000,74,AGT-0156,va
SALE-001250,LIST-000174,2025-02-10,359000,13,AGT-0426,fha
SALE-001251,LIST-001473,2025-03-22,88000,86,AGT-0406,fha
SALE-001252,LIST-004528,2026-01-10,541000,40,AGT-0396,conventional
SALE-001253,LIST-003002,2026-03-10,931000,17,AGT-0667,conventional
SALE-001254,LIST-004340,2024-11-18,586000,42,AGT-0672,va
SALE-001255,LIST-001111,2024-10-16,582000,24,AGT-0063,conventional
SALE-001256,LIST-000929,2025-08-16,522000,37,AGT-0172,conventional
SALE-001257,LIST-003185,2025-07-07,1055000,57,AGT-0055,cash
SALE-001258,LIST-000996,2024-06-09,540000,34,AGT-0526,fha
SALE-001259,LIST-000438,2026-02-07,372000,54,AGT-0737,cash
SALE-001260,LIST-001526,2026-01-24,806000,11,AGT-0232,conventional
SALE-001261,LIST-002091,2026-04-25,309000,48,AGT-0474,fha
SALE-001262,LIST-001421,2026-04-29,402000,67,AGT-0045,cash
SALE-001263,LIST-002836,2026-02-04,481000,15,AGT-0132,fha
SALE-001264,LIST-002463,2025-12-08,1317000,34,AGT-0788,conventional
SALE-001265,LIST-000187,2024-11-28,167000,54,AGT-0434,conventional
SALE-001266,LIST-001212,2026-04-26,929000,67,AGT-0607,fha
SALE-001267,LIST-004367,2025-07-21,1126000,50,AGT-0140,conventional
SALE-001268,LIST-003990,2025-01-31,767000,18,AGT-0469,va
SALE-001269,LIST-001819,2025-10-04,129000,74,AGT-0251,conventional
SALE-001270,LIST-000402,2024-11-02,455000,53,AGT-0445,other
SALE-001271,LIST-004144,2026-01-09,1477000,57,AGT-0366,conventional
SALE-001272,LIST-003124,2025-07-01,293000,41,AGT-0113,cash
SALE-001273,LIST-001660,2024-05-29,383000,19,AGT-0487,conventional
SALE-001274,LIST-001330,2025-07-05,721000,40,AGT-0285,conventional
SALE-001275,LIST-004535,2025-07-06,794000,71,AGT-0722,conventional
SALE-001276,LIST-001713,2026-04-19,850000,66,AGT-0412,cash
SALE-001277,LIST-003963,2025-12-21,680000,60,AGT-0428,va
SALE-001278,LIST-004613,2024-10-19,530000,44,AGT-0212,fha
SALE-001279,LIST-003010,2025-03-29,789000,83,AGT-0464,conventional
SALE-001280,LIST-002980,2025-12-24,1063000,71,AGT-0512,cash
SALE-001281,LIST-001145,2026-03-10,916000,35,AGT-0046,fha
SALE-001282,LIST-003788,2025-11-12,388000,47,AGT-0204,fha
SALE-001283,LIST-003786,2024-08-09,726000,45,AGT-0643,conventional
SALE-001284,LIST-002429,2025-07-26,365000,41,AGT-0494,conventional
SALE-001285,LIST-000439,2025-06-09,780000,26,AGT-0155,fha
SALE-001286,LIST-003022,2025-02-03,2110000,60,AGT-0713,conventional
SALE-001287,LIST-004522,2024-05-24,439000,16,AGT-0671,conventional
SALE-001288,LIST-004576,2024-12-08,854000,64,AGT-0095,conventional
SALE-001289,LIST-004895,2026-01-08,741000,89,AGT-0479,va
SALE-001290,LIST-002039,2024-08-10,2379000,48,AGT-0042,fha
SALE-001291,LIST-004735,2024-10-29,1136000,56,AGT-0467,fha
SALE-001292,LIST-004452,2024-12-06,355000,70,AGT-0462,va
SALE-001293,LIST-002196,2026-04-24,1444000,94,AGT-0073,fha
SALE-001294,LIST-003578,2024-12-13,1518000,23,AGT-0632,fha
SALE-001295,LIST-001493,2026-03-29,715000,21,AGT-0345,conventional
SALE-001296,LIST-002611,2025-02-08,968000,60,AGT-0554,cash
SALE-001297,LIST-002078,2024-09-12,494000,33,AGT-0303,cash
SALE-001298,LIST-001321,2024-07-29,961000,10,AGT-0551,cash
SALE-001299,LIST-000189,2026-04-19,762000,40,AGT-0258,va
SALE-001300,LIST-001006,2025-02-28,900000,31,AGT-0151,fha
SALE-001301,LIST-004566,2024-10-21,333000,77,AGT-0112,conventional
SALE-001302,LIST-000429,2026-01-17,165000,40,AGT-0748,va
SALE-001303,LIST-000953,2024-07-24,460000,63,AGT-0191,cash
SALE-001304,LIST-004779,2025-02-03,654000,22,AGT-0244,conventional
SALE-001305,LIST-002188,2024-06-07,1564000,28,AGT-0767,conventional
SALE-001306,LIST-000411,2025-04-24,651000,32,AGT-0622,cash
SALE-001307,LIST-000636,2024-06-27,1220000,36,AGT-0525,va
SALE-001308,LIST-000926,2026-01-06,571000,30,AGT-0407,cash
SALE-001309,LIST-001397,2025-01-18,400000,24,AGT-0020,conventional
SALE-001310,LIST-003026,2024-10-04,1767000,32,AGT-0030,cash
SALE-001311,LIST-004842,2025-11-29,161000,49,AGT-0184,conventional
SALE-001312,LIST-000231,2025-03-10,639000,75,AGT-0139,cash
SALE-001313,LIST-000809,2026-01-30,249000,31,AGT-0205,conventional
SALE-001314,LIST-001091,2024-11-30,525000,29,AGT-0234,cash
SALE-001315,LIST-000260,2025-08-12,1938000,51,AGT-0720,conventional
SALE-001316,LIST-003315,2024-10-08,454000,23,AGT-0313,conventional
SALE-001317,LIST-002056,2026-04-29,950000,58,AGT-0239,conventional
SALE-001318,LIST-002360,2024-12-06,915000,87,AGT-0623,cash
SALE-001319,LIST-003833,2025-04-14,448000,77,AGT-0762,va
SALE-001320,LIST-004978,2025-11-30,291000,17,AGT-0041,cash
SALE-001321,LIST-001731,2025-02-07,314000,45,AGT-0585,conventional
SALE-001322,LIST-001064,2025-09-11,549000,34,AGT-0243,cash
SALE-001323,LIST-000265,2024-07-23,399000,48,AGT-0143,fha
SALE-001324,LIST-003069,2025-09-08,691000,78,AGT-0069,conventional
SALE-001325,LIST-004190,2026-04-29,424000,49,AGT-0318,conventional
SALE-001326,LIST-003875,2025-12-11,1293000,8,AGT-0589,conventional
SALE-001327,LIST-001718,2026-01-26,1112000,75,AGT-0297,conventional
SALE-001328,LIST-001972,2024-10-24,827000,35,AGT-0394,conventional
SALE-001329,LIST-001460,2024-06-17,932000,39,AGT-0420,fha
SALE-001330,LIST-004131,2025-11-15,512000,25,AGT-0786,cash
SALE-001331,LIST-002282,2024-06-28,1329000,28,AGT-0008,conventional
SALE-001332,LIST-002164,2025-07-28,290000,65,AGT-0360,conventional
SALE-001333,LIST-004891,2025-01-22,553000,46,AGT-0252,conventional
SALE-001334,LIST-004115,2026-04-26,692000,80,AGT-0430,conventional
SALE-001335,LIST-001543,2025-08-29,256000,45,AGT-0598,fha
SALE-001336,LIST-004852,2025-03-04,697000,73,AGT-0057,conventional
SALE-001337,LIST-001633,2025-05-14,602000,45,AGT-0093,conventional
SALE-001338,LIST-004882,2024-12-06,418000,53,AGT-0466,fha
SALE-001339,LIST-002689,2025-10-29,278000,42,AGT-0782,conventional
SALE-001340,LIST-001925,2026-04-26,617000,62,AGT-0194,va
SALE-001341,LIST-000280,2025-03-25,201000,62,AGT-0463,conventional
SALE-001342,LIST-001915,2025-06-16,644000,37,AGT-0452,fha
SALE-001343,LIST-001472,2026-04-30,1192000,10,AGT-0704,cash
SALE-001344,LIST-004999,2026-04-14,497000,48,AGT-0295,conventional
SALE-001345,LIST-000486,2026-01-03,179000,21,AGT-0232,other
SALE-001346,LIST-004734,2024-11-10,373000,10,AGT-0075,fha
SALE-001347,LIST-001449,2024-11-06,560000,55,AGT-0314,cash
SALE-001348,LIST-004288,2025-04-19,687000,18,AGT-0121,conventional
SALE-001349,LIST-003930,2024-12-09,1187000,20,AGT-0560,conventional
SALE-001350,LIST-003161,2026-04-27,1398000,35,AGT-0585,conventional
SALE-001351,LIST-000615,2025-01-31,390000,65,AGT-0465,conventional
SALE-001352,LIST-001776,2024-11-06,801000,25,AGT-0081,conventional
SALE-001353,LIST-003723,2025-02-11,147000,22,AGT-0044,conventional
SALE-001354,LIST-003727,2026-04-12,402000,7,AGT-0584,fha
SALE-001355,LIST-002293,2025-05-24,306000,41,AGT-0293,conventional
SALE-001356,LIST-003780,2026-04-24,1052000,22,AGT-0565,fha
SALE-001357,LIST-000649,2026-04-27,846000,55,AGT-0417,cash
SALE-001358,LIST-002403,2024-10-18,702000,35,AGT-0574,fha
SALE-001359,LIST-002076,2025-09-25,897000,76,AGT-0420,conventional
SALE-001360,LIST-004262,2025-10-19,598000,46,AGT-0376,conventional
SALE-001361,LIST-004995,2025-11-21,497000,38,AGT-0752,conventional
SALE-001362,LIST-002122,2024-09-07,380000,52,AGT-0799,fha
SALE-001363,LIST-003774,2025-01-02,913000,1,AGT-0541,conventional
SALE-001364,LIST-001063,2025-07-06,306000,37,AGT-0451,conventional
SALE-001365,LIST-004128,2026-03-06,455000,74,AGT-0142,fha
SALE-001366,LIST-003223,2025-02-11,429000,24,AGT-0413,conventional
SALE-001367,LIST-004187,2026-02-15,325000,45,AGT-0283,fha
SALE-001368,LIST-003891,2024-10-24,681000,47,AGT-0752,conventional
SALE-001369,LIST-003567,2024-12-22,602000,47,AGT-0489,conventional
SALE-001370,LIST-003725,2025-04-10,896000,1,AGT-0496,fha
SALE-001371,LIST-000426,2026-04-27,986000,34,AGT-0730,conventional
SALE-001372,LIST-004988,2025-07-09,1047000,17,AGT-0209,conventional
SALE-001373,LIST-000715,2025-02-16,501000,102,AGT-0596,conventional
SALE-001374,LIST-002804,2026-04-18,577000,30,AGT-0124,fha
SALE-001375,LIST-000587,2024-09-18,457000,1,AGT-0148,cash
SALE-001376,LIST-001905,2024-07-16,1219000,63,AGT-0310,fha
SALE-001377,LIST-001758,2025-01-06,859000,29,AGT-0745,other
SALE-001378,LIST-002715,2026-04-25,345000,56,AGT-0796,conventional
SALE-001379,LIST-003158,2025-09-19,552000,61,AGT-0502,cash
SALE-001380,LIST-000641,2025-09-01,941000,64,AGT-0055,fha
SALE-001381,LIST-002068,2024-09-12,786000,58,AGT-0467,conventional
SALE-001382,LIST-001745,2024-12-15,290000,90,AGT-0468,conventional
SALE-001383,LIST-001940,2025-02-01,234000,41,AGT-0115,fha
SALE-001384,LIST-001369,2026-01-21,645000,41,AGT-0165,conventional
SALE-001385,LIST-002817,2026-04-24,834000,87,AGT-0033,conventional
SALE-001386,LIST-000037,2026-01-28,765000,31,AGT-0139,conventional
SALE-001387,LIST-001653,2026-02-02,708000,27,AGT-0028,fha
SALE-001388,LIST-004807,2025-03-01,411000,101,AGT-0131,cash
SALE-001389,LIST-004418,2024-08-04,344000,40,AGT-0311,conventional
SALE-001390,LIST-000491,2025-12-22,497000,59,AGT-0601,conventional
SALE-001391,LIST-002131,2025-06-23,228000,26,AGT-0552,conventional
SALE-001392,LIST-003777,2024-05-23,551000,2,AGT-0207,cash
SALE-001393,LIST-000344,2025-06-05,879000,72,AGT-0699,conventional
SALE-001394,LIST-001677,2025-06-19,1317000,50,AGT-0594,cash
SALE-001395,LIST-002112,2026-02-25,561000,65,AGT-0177,conventional
SALE-001396,LIST-000730,2025-09-02,441000,35,AGT-0685,conventional
SALE-001397,LIST-000657,2024-10-17,558000,69,AGT-0616,conventional
SALE-001398,LIST-001464,2024-09-13,1270000,33,AGT-0120,cash
SALE-001399,LIST-003808,2024-09-20,782000,65,AGT-0044,cash
SALE-001400,LIST-004523,2025-10-25,335000,1,AGT-0469,fha
SALE-001401,LIST-001024,2024-12-01,1677000,72,AGT-0364,conventional
SALE-001402,LIST-002834,2024-10-31,847000,26,AGT-0290,conventional
SALE-001403,LIST-001081,2026-04-14,279000,31,AGT-0719,conventional
SALE-001404,LIST-003905,2024-12-09,1120000,43,AGT-0765,conventional
SALE-001405,LIST-002865,2024-12-31,557000,23,AGT-0168,conventional
SALE-001406,LIST-001861,2026-02-21,187000,15,AGT-0126,fha
SALE-001407,LIST-003802,2026-04-26,730000,40,AGT-0786,other
SALE-001408,LIST-003243,2025-06-08,239000,71,AGT-0454,other
SALE-001409,LIST-003273,2025-04-30,367000,57,AGT-0091,conventional
SALE-001410,LIST-004487,2024-06-23,814000,31,AGT-0477,conventional
SALE-001411,LIST-002628,2025-12-03,1005000,61,AGT-0120,fha
SALE-001412,LIST-004316,2025-02-28,1250000,63,AGT-0178,conventional
SALE-001413,LIST-004877,2025-07-19,637000,64,AGT-0153,fha
SALE-001414,LIST-001780,2025-03-08,660000,93,AGT-0544,fha
SALE-001415,LIST-003423,2026-04-24,178000,81,AGT-0471,conventional
SALE-001416,LIST-001765,2024-07-05,669000,59,AGT-0317,conventional
SALE-001417,LIST-002440,2024-07-23,1160000,64,AGT-0608,conventional
SALE-001418,LIST-002738,2025-05-03,1069000,32,AGT-0361,fha
SALE-001419,LIST-003698,2024-10-24,1110000,27,AGT-0510,conventional
SALE-001420,LIST-004789,2024-06-18,639000,40,AGT-0654,fha
SALE-001421,LIST-003246,2025-03-07,271000,49,AGT-0294,fha
SALE-001422,LIST-003058,2026-01-03,167000,29,AGT-0735,cash
SALE-001423,LIST-004858,2025-06-30,1184000,100,AGT-0688,conventional
SALE-001424,LIST-002757,2026-04-16,950000,1,AGT-0409,conventional
SALE-001425,LIST-003006,2025-02-25,161000,26,AGT-0120,conventional
SALE-001426,LIST-004329,2024-09-11,616000,32,AGT-0335,conventional
SALE-001427,LIST-002065,2025-12-10,642000,51,AGT-0264,conventional
SALE-001428,LIST-001923,2025-10-11,516000,51,AGT-0632,cash
SALE-001429,LIST-000934,2025-12-12,293000,45,AGT-0081,va
SALE-001430,LIST-003245,2024-10-04,565000,66,AGT-0559,cash
SALE-001431,LIST-001430,2025-12-28,1676000,31,AGT-0457,conventional
SALE-001432,LIST-000726,2024-11-15,2794000,74,AGT-0243,other
SALE-001433,LIST-000196,2024-09-29,754000,50,AGT-0492,fha
SALE-001434,LIST-001579,2025-08-20,480000,30,AGT-0600,cash
SALE-001435,LIST-004191,2025-11-30,901000,66,AGT-0774,fha
SALE-001436,LIST-001176,2025-06-16,625000,21,AGT-0521,conventional
SALE-001437,LIST-002022,2024-11-03,343000,47,AGT-0724,conventional
SALE-001438,LIST-001828,2025-08-30,327000,34,AGT-0294,conventional
SALE-001439,LIST-000216,2025-01-22,743000,62,AGT-0084,fha
SALE-001440,LIST-003089,2025-08-11,575000,41,AGT-0228,conventional
SALE-001441,LIST-004492,2025-12-02,784000,29,AGT-0373,conventional
SALE-001442,LIST-003741,2025-10-04,416000,30,AGT-0307,conventional
SALE-001443,LIST-002578,2025-07-08,679000,53,AGT-0380,conventional
SALE-001444,LIST-003001,2024-12-04,354000,38,AGT-0323,conventional
SALE-001445,LIST-000085,2024-11-08,485000,19,AGT-0737,cash
SALE-001446,LIST-000744,2026-04-27,456000,124,AGT-0156,cash
SALE-001447,LIST-003663,2025-04-14,1283000,62,AGT-0708,conventional
SALE-001448,LIST-001101,2026-03-06,321000,46,AGT-0573,cash
SALE-001449,LIST-002111,2025-10-15,1011000,82,AGT-0294,conventional
SALE-001450,LIST-001277,2025-01-06,920000,20,AGT-0719,conventional
SALE-001451,LIST-000637,2026-02-03,810000,30,AGT-0158,conventional
SALE-001452,LIST-002242,2024-09-25,567000,1,AGT-0527,conventional
SALE-001453,LIST-002243,2024-12-26,909000,10,AGT-0423,cash
SALE-001454,LIST-001841,2025-10-10,696000,5,AGT-0639,conventional
SALE-001455,LIST-003384,2024-07-08,1167000,62,AGT-0337,conventional
SALE-001456,LIST-002155,2026-04-25,466000,74,AGT-0283,fha
SALE-001457,LIST-000095,2025-08-01,777000,57,AGT-0280,va
SALE-001458,LIST-002450,2025-01-02,854000,24,AGT-0779,fha
SALE-001459,LIST-004220,2025-06-16,323000,18,AGT-0098,fha
SALE-001460,LIST-001007,2026-04-15,1056000,66,AGT-0155,conventional
SALE-001461,LIST-002667,2026-04-07,723000,38,AGT-0446,fha
SALE-001462,LIST-000171,2025-08-14,722000,34,AGT-0150,cash
SALE-001463,LIST-000082,2025-11-29,814000,59,AGT-0381,fha
SALE-001464,LIST-003042,2025-08-31,414000,80,AGT-0609,fha
SALE-001465,LIST-001345,2026-01-12,451000,24,AGT-0596,other
SALE-001466,LIST-001687,2025-12-28,855000,14,AGT-0693,fha
SALE-001467,LIST-000937,2024-11-11,1135000,86,AGT-0763,cash
SALE-001468,LIST-002340,2025-03-07,719000,47,AGT-0307,fha
SALE-001469,LIST-002366,2025-09-11,1001000,46,AGT-0337,conventional
SALE-001470,LIST-002156,2025-07-04,533000,48,AGT-0103,fha
SALE-001471,LIST-004879,2025-04-01,840000,23,AGT-0171,conventional
SALE-001472,LIST-000140,2025-07-14,859000,20,AGT-0688,conventional
SALE-001473,LIST-001257,2024-07-23,560000,28,AGT-0607,va
SALE-001474,LIST-002861,2024-07-27,425000,41,AGT-0466,conventional
SALE-001475,LIST-002027,2025-08-26,376000,6,AGT-0124,cash
SALE-001476,LIST-002199,2025-09-07,812000,84,AGT-0417,fha
SALE-001477,LIST-000161,2025-01-20,488000,11,AGT-0584,conventional
SALE-001478,LIST-003420,2026-03-22,226000,84,AGT-0632,conventional
SALE-001479,LIST-000515,2025-02-01,604000,80,AGT-0456,conventional
SALE-001480,LIST-000097,2026-03-22,686000,45,AGT-0285,conventional
SALE-001481,LIST-003311,2024-08-09,444000,24,AGT-0100,cash
SALE-001482,LIST-002957,2025-04-13,401000,88,AGT-0315,cash
SALE-001483,LIST-003854,2025-12-17,637000,61,AGT-0192,conventional
SALE-001484,LIST-000891,2025-01-09,938000,99,AGT-0186,conventional
SALE-001485,LIST-003689,2026-04-27,922000,35,AGT-0701,cash
SALE-001486,LIST-002173,2025-08-09,714000,38,AGT-0706,conventional
SALE-001487,LIST-001665,2025-11-30,1272000,82,AGT-0563,cash
SALE-001488,LIST-003388,2025-07-26,968000,36,AGT-0384,conventional
SALE-001489,LIST-003403,2025-03-24,1588000,35,AGT-0412,conventional
SALE-001490,LIST-002493,2025-02-12,716000,39,AGT-0069,conventional
SALE-001491,LIST-004581,2026-04-30,582000,66,AGT-0146,other
SALE-001492,LIST-000364,2024-08-07,362000,26,AGT-0567,cash
SALE-001493,LIST-001591,2025-04-01,627000,46,AGT-0304,conventional
SALE-001494,LIST-002573,2025-12-28,801000,42,AGT-0087,cash
SALE-001495,LIST-003060,2026-02-15,140000,71,AGT-0013,conventional
SALE-001496,LIST-002121,2025-10-31,435000,52,AGT-0096,conventional
SALE-001497,LIST-000634,2025-01-26,211000,33,AGT-0192,conventional
SALE-001498,LIST-000188,2025-10-11,856000,56,AGT-0461,cash
SALE-001499,LIST-003843,2026-04-28,730000,77,AGT-0528,cash
SALE-001500,LIST-001654,2024-12-31,998000,1,AGT-0519,conventional
SALE-001501,LIST-001507,2026-04-28,767000,85,AGT-0455,conventional
SALE-001502,LIST-000592,2025-10-15,543000,1,AGT-0444,conventional
SALE-001503,LIST-002150,2025-06-17,1393000,28,AGT-0530,fha
SALE-001504,LIST-002537,2025-02-23,1124000,74,AGT-0431,conventional
SALE-001505,LIST-004027,2024-10-23,915000,89,AGT-0388,conventional
SALE-001506,LIST-001596,2025-02-07,686000,62,AGT-0237,conventional
SALE-001507,LIST-001518,2025-09-03,686000,1,AGT-0195,cash
SALE-001508,LIST-004341,2026-04-30,1004000,33,AGT-0609,other
SALE-001509,LIST-001105,2025-04-26,1110000,63,AGT-0429,conventional
SALE-001510,LIST-001862,2024-11-02,1446000,4,AGT-0700,cash
SALE-001511,LIST-002320,2026-02-19,297000,33,AGT-0142,fha
SALE-001512,LIST-000256,2026-03-06,638000,3,AGT-0562,va
SALE-001513,LIST-002589,2025-04-10,871000,58,AGT-0726,conventional
SALE-001514,LIST-000585,2025-07-23,422000,4,AGT-0196,conventional
SALE-001515,LIST-000790,2024-12-05,700000,29,AGT-0581,fha
SALE-001516,LIST-002944,2025-04-20,397000,15,AGT-0141,conventional
SALE-001517,LIST-003740,2025-10-17,600000,23,AGT-0198,conventional
SALE-001518,LIST-004017,2024-10-14,416000,54,AGT-0307,fha
SALE-001519,LIST-002275,2026-04-11,156000,29,AGT-0645,conventional
SALE-001520,LIST-004399,2026-02-28,608000,1,AGT-0618,conventional
SALE-001521,LIST-002772,2024-09-28,1004000,60,AGT-0675,fha
SALE-001522,LIST-001351,2026-01-15,599000,30,AGT-0382,conventional
SALE-001523,LIST-000038,2024-11-07,670000,60,AGT-0502,conventional
